"Time (s) Run #1","Angle, Ch P2 (rad) Run #1","Angular Velocity, Ch P2 (rad/s) Run #1","State Run #1"
11906.700,-3.643,-5.252,
11906.750,-3.955,-6.891,
11906.800,-4.348,-8.011,
11906.850,-4.786,-8.268,
11906.900,-5.215,-7.419,
11906.933,,,1.00
11906.950,-5.568,-5.451,
11907.000,-5.792,-2.597,
11907.031,,,0.00
11907.050,-5.845,0.733,
11907.100,-5.718,4.068,
11907.150,-5.422,6.953,
11907.200,-4.994,9.032,
11907.250,-4.483,10.142,
11907.300,-3.947,10.383,
11907.350,-3.426,10.069,
11907.400,-2.936,9.561,
11907.450,-2.474,9.132,
11907.500,-2.031,8.927,
11907.550,-1.591,8.943,
11907.600,-1.140,9.043,
11907.650,-0.682,8.969,
11907.700,-0.228,8.435,
11907.750,0.187,7.236,
11907.800,0.522,5.346,
11907.850,0.740,2.958,
11907.900,0.823,0.414,
11907.950,0.773,-1.911,
11908.000,0.613,-3.702,
11908.010,,,1.00
11908.050,0.377,-4.775,
11908.100,0.108,-5.079,
11908.105,,,0.00
11908.150,-0.156,-4.676,
11908.200,-0.379,-3.712,
11908.250,-0.539,-2.382,
11908.300,-0.622,-0.890,
11908.350,-0.627,0.597,
11908.400,-0.558,1.943,
11908.450,-0.424,3.042,
11908.500,-0.242,3.775,
11908.550,-0.030,4.006,
11908.600,0.181,3.639,
11908.650,0.355,2.665,
11908.700,0.465,1.199,
11908.750,0.485,-0.565,
11908.800,0.410,-2.367,
11908.850,0.240,-3.937,
11908.900,-3.225E-14,-5.063,
11908.950,-0.286,-5.608,
11909.000,-0.583,-5.550,
11909.050,-0.859,-4.969,
11909.083,,,1.00
11909.100,-1.092,-4.016,
11909.150,-1.268,-2.827,
11909.178,,,0.00
11909.200,-1.379,-1.503,
11909.250,-1.420,-0.094,
11909.300,-1.390,1.377,
11909.350,-1.285,2.901,
11909.400,-1.101,4.440,
11909.450,-0.839,5.885,
11909.500,-0.504,7.053,
11909.550,-0.116,7.676,
11909.600,0.292,7.472,
11909.650,0.668,6.267,
11909.700,0.953,4.100,
11909.750,1.103,1.230,
11909.800,1.087,-1.953,
11909.850,0.903,-5.000,
11909.900,0.567,-7.498,
11909.950,0.123,-9.153,
11910.000,-0.382,-9.875,
11910.050,-0.894,-9.823,
11910.100,-1.379,-9.315,
11910.150,-1.827,-8.707,
11910.160,,,1.00
11910.200,-2.243,-8.252,
11910.250,-2.642,-8.058,
11910.256,,,0.00
11910.300,-3.039,-8.105,
11910.350,-3.448,-8.257,
11910.400,-3.869,-8.299,
11910.450,-4.290,-7.995,
11910.500,-4.687,-7.152,
11910.550,-5.028,-5.692,
11910.600,-5.276,-3.697,
11910.650,-5.408,-1.429,
11910.700,-5.416,0.775,
11910.750,-5.317,2.597,
11910.800,-5.135,3.807,
11910.850,-4.910,4.288,
11910.900,-4.681,4.047,
11910.950,-4.485,3.225,
11911.000,-4.346,2.032,
11911.050,-4.277,0.717,
11911.100,-4.279,-0.492,
11911.150,-4.337,-1.429,
11911.200,-4.434,-1.990,
11911.230,,,1.00
11911.250,-4.551,-2.126,
11911.300,-4.662,-1.822,
11911.327,,,0.00
11911.350,-4.747,-1.131,
11911.400,-4.785,-0.173,
11911.450,-4.767,0.890,
11911.500,-4.694,1.895,
11911.550,-4.571,2.702,
11911.600,-4.412,3.194,
11911.650,-4.238,3.320,
11911.700,-4.068,3.068,
11911.750,-3.919,2.466,
11911.800,-3.811,1.550,
11911.850,-3.756,0.367,
11911.900,-3.767,-1.021,
11911.950,-3.853,-2.545,
11912.000,-4.020,-4.095,
11912.050,-4.266,-5.477,
11912.100,-4.582,-6.404,
11912.150,-4.934,-6.582,
11912.200,-5.273,-5.828,
11912.250,-5.550,-4.152,
11912.300,-5.715,-1.749,
11912.306,,,1.00
11912.350,-5.738,1.058,
11912.400,-5.609,3.880,
11912.403,,,0.00
11912.450,-5.338,6.351,
11912.500,-4.951,8.168,
11912.550,-4.491,9.179,
11912.600,-4.006,9.451,
11912.650,-3.530,9.231,
11912.700,-3.077,8.833,
11912.750,-2.650,8.508,
11912.800,-2.235,8.404,
11912.850,-1.819,8.540,
11912.900,-1.387,8.828,
11912.950,-0.936,9.074,
11913.000,-0.470,8.990,
11913.050,-0.014,8.273,
11913.100,0.388,6.739,
11913.150,0.688,4.456,
11913.200,0.850,1.733,
11913.250,0.861,-1.011,
11913.300,0.735,-3.367,
11913.350,0.500,-5.037,
11913.377,,,1.00
11913.400,0.201,-5.864,
11913.450,-0.116,-5.843,
11913.472,,,0.00
11913.500,-0.408,-5.110,
11913.550,-0.644,-3.859,
11913.600,-0.804,-2.309,
11913.650,-0.878,-0.644,
11913.700,-0.867,0.995,
11913.750,-0.774,2.503,
11913.800,-0.609,3.791,
11913.850,-0.385,4.728,
11913.900,-0.119,5.152,
11913.950,0.154,4.917,
11914.000,0.397,3.953,
11914.050,0.573,2.335,
11914.100,0.647,0.272,
11914.150,0.605,-1.943,
11914.200,0.448,-3.974,
11914.250,0.190,-5.529,
11914.300,-0.130,-6.414,
11914.350,-0.476,-6.587,
11914.400,-0.811,-6.158,
11914.443,,,1.00
11914.450,-1.106,-5.288,
11914.500,-1.348,-4.152,
11914.537,,,0.00
11914.550,-1.525,-2.880,
11914.600,-1.637,-1.550,
11914.650,-1.681,-0.209,
11914.700,-1.657,1.141,
11914.750,-1.568,2.508,
11914.800,-1.407,3.890,
11914.850,-1.178,5.252,
11914.900,-0.880,6.472,
11914.950,-0.520,7.351,
11915.000,-0.124,7.618,
11915.050,0.272,7.037,
11915.100,0.614,5.503,
11915.150,0.853,3.126,
11915.200,0.946,0.225,
11915.250,0.878,-2.759,
11915.300,0.657,-5.372,
11915.350,0.314,-7.247,
11915.400,-0.102,-8.189,
11915.450,-0.537,-8.236,
11915.500,-0.949,-7.608,
11915.511,,,1.00
11915.550,-1.310,-6.592,
11915.600,-1.612,-5.435,
11915.606,,,0.00
11915.650,-1.852,-4.283,
11915.700,-2.037,-3.204,
11915.750,-2.169,-2.220,
11915.800,-2.256,-1.346,
11915.850,-2.300,-0.602,
11915.900,-2.311,0.000,
11915.950,-2.295,0.445,
11916.000,-2.260,0.733,
11916.050,-2.216,0.859,
11916.100,-2.169,0.822,
11916.150,-2.128,0.613,
11916.200,-2.102,0.225,
11916.250,-2.100,-0.330,
11916.300,-2.130,-1.042,
11916.350,-2.199,-1.869,
11916.400,-2.315,-2.749,
11916.450,-2.476,-3.623,
11916.500,-2.678,-4.477,
11916.550,-2.923,-5.320,
11916.584,,,1.00
11916.600,-3.211,-6.126,
11916.650,-3.539,-6.812,
11916.679,,,0.00
11916.700,-3.900,-7.226,
11916.750,-4.277,-7.173,
11916.800,-4.640,-6.498,
11916.850,-4.951,-5.142,
11916.900,-5.176,-3.215,
11916.950,-5.284,-0.974,
11917.000,-5.272,1.257,
11917.050,-5.148,3.152,
11917.100,-4.935,4.461,
11917.150,-4.675,5.027,
11917.200,-4.406,4.828,
11917.250,-4.169,3.964,
11917.300,-3.993,2.597,
11917.350,-3.899,0.927,
11917.400,-3.897,-0.859,
11917.450,-3.987,-2.566,
11917.500,-4.163,-4.000,
11917.550,-4.403,-4.964,
11917.600,-4.681,-5.262,
11917.650,-4.957,-4.786,
11917.658,,,1.00
11917.700,-5.187,-3.529,
11917.750,-5.333,-1.649,
11917.756,,,0.00
11917.800,-5.364,0.586,
11917.850,-5.275,2.854,
11917.900,-5.069,4.828,
11917.950,-4.772,6.257,
11918.000,-4.419,7.011,
11918.050,-4.048,7.126,
11918.100,-3.690,6.739,
11918.150,-3.363,6.027,
11918.200,-3.082,5.131,
11918.250,-2.848,4.131,
11918.300,-2.666,3.058,
11918.350,-2.540,1.922,
11918.400,-2.472,0.733,
11918.450,-2.465,-0.497,
11918.500,-2.521,-1.765,
11918.550,-2.641,-3.058,
11918.600,-2.826,-4.362,
11918.650,-3.077,-5.644,
11918.700,-3.393,-6.812,
11918.735,,,1.00
11918.750,-3.767,-7.718,
11918.800,-4.180,-8.137,
11918.832,,,0.00
11918.850,-4.606,-7.828,
11918.900,-4.995,-6.634,
11918.950,-5.300,-4.581,
11919.000,-5.476,-1.922,
11919.050,-5.499,0.958,
11919.100,-5.372,3.629,
11919.150,-5.116,5.712,
11919.200,-4.771,6.964,
11919.250,-4.387,7.309,
11919.300,-4.012,6.838,
11919.350,-3.682,5.754,
11919.400,-3.424,4.267,
11919.450,-3.248,2.550,
11919.500,-3.165,0.712,
11919.550,-3.176,-1.183,
11919.600,-3.283,-3.074,
11919.650,-3.486,-4.875,
11919.700,-3.778,-6.425,
11919.750,-4.144,-7.498,
11919.800,-4.552,-7.828,
11919.815,,,1.00
11919.850,-4.961,-7.205,
11919.900,-5.309,-5.566,
11919.911,,,0.00
11919.950,-5.548,-3.074,
11920.000,-5.634,-0.089,
11920.050,-5.557,2.958,
11920.100,-5.327,5.634,
11920.150,-4.968,7.587,
11920.200,-4.533,8.629,
11920.250,-4.075,8.796,
11920.300,-3.632,8.320,
11920.350,-3.231,7.472,
11920.400,-2.881,6.472,
11920.450,-2.584,5.451,
11920.500,-2.337,4.472,
11920.550,-2.139,3.560,
11920.600,-1.984,2.733,
11920.650,-1.869,2.021,
11920.700,-1.788,1.461,
11920.750,-1.729,1.110,
11920.800,-1.685,1.005,
11920.850,-1.638,1.173,
11920.892,,,1.00
11920.900,-1.577,1.618,
11920.950,-1.486,2.335,
11920.987,,,0.00
11921.000,-1.352,3.309,
11921.050,-1.162,4.498,
11921.100,-0.908,5.801,
11921.150,-0.581,7.042,
11921.200,-0.193,7.948,
11921.250,0.236,8.194,
11921.300,0.660,7.519,
11921.350,1.024,5.833,
11921.400,1.274,3.288,
11921.450,1.371,0.188,
11921.500,1.299,-3.089,
11921.550,1.056,-6.158,
11921.600,0.663,-8.645,
11921.650,0.160,-10.299,
11921.700,-0.399,-11.106,
11921.750,-0.972,-11.294,
11921.800,-1.536,-11.247,
11921.850,-2.091,-11.331,
11921.900,-2.655,-11.744,
11921.950,-3.253,-12.399,
11921.965,,,1.00
11922.000,-3.897,-12.896,
11922.050,-4.568,-12.661,
11922.060,,,0.00
11922.100,-5.209,-11.205,
11922.150,-5.740,-8.383,
11922.200,-6.087,-4.466,
11922.250,-6.205,-0.005,
11922.300,-6.084,4.383,
11922.350,-5.744,8.116,
11922.400,-5.232,10.713,
11922.450,-4.621,11.933,
11922.500,-3.993,11.901,
11922.550,-3.404,11.043,
11922.600,-2.879,9.844,
11922.650,-2.422,8.671,
11922.700,-2.022,7.718,
11922.750,-1.660,7.042,
11922.800,-1.326,6.613,
11922.850,-1.005,6.367,
11922.900,-0.693,6.226,
11922.950,-0.383,6.084,
11923.000,-0.080,5.817,
11923.036,,,1.00
11923.050,0.207,5.304,
11923.100,0.462,4.472,
11923.130,,,0.00
11923.150,0.666,3.330,
11923.200,0.803,1.963,
11923.250,0.866,0.513,
11923.300,0.851,-0.880,
11923.350,0.771,-2.094,
11923.400,0.633,-3.037,
11923.450,0.456,-3.665,
11923.500,0.256,-3.974,
11923.550,0.049,-4.011,
11923.600,-0.152,-3.848,
11923.650,-0.339,-3.576,
11923.700,-0.511,-3.288,
11923.750,-0.666,-3.042,
11923.800,-0.812,-2.859,
11923.850,-0.950,-2.712,
11923.900,-1.084,-2.550,
11923.950,-1.208,-2.320,
11924.000,-1.319,-1.963,
11924.050,-1.411,-1.450,
11924.100,-1.470,-0.759,
11924.107,,,1.00
11924.150,-1.492,0.105,
11924.200,-1.466,1.141,
11924.203,,,0.00
11924.250,-1.384,2.361,
11924.300,-1.236,3.738,
11924.350,-1.013,5.210,
11924.400,-0.715,6.629,
11924.450,-0.342,7.744,
11924.500,0.082,8.236,
11924.550,0.514,7.807,
11924.600,0.900,6.336,
11924.650,1.181,3.917,
11924.700,1.315,0.833,
11924.750,1.274,-2.519,
11924.800,1.057,-5.712,
11924.850,0.683,-8.351,
11924.900,0.192,-10.153,
11924.950,-0.366,-11.043,
11925.000,-0.939,-11.215,
11925.050,-1.499,-11.043,
11925.100,-2.040,-10.922,
11925.150,-2.578,-11.090,
11925.180,,,1.00
11925.200,-3.137,-11.524,
11925.250,-3.729,-11.933,
11925.277,,,0.00
11925.300,-4.346,-11.828,
11925.350,-4.948,-10.744,
11925.400,-5.466,-8.451,
11925.450,-5.832,-5.100,
11925.500,-5.997,-1.141,
11925.550,-5.947,2.854,
11925.600,-5.694,6.336,
11925.650,-5.279,8.849,
11925.700,-4.764,10.121,
11925.750,-4.222,10.163,
11925.800,-3.715,9.252,
11925.850,-3.280,7.791,
11925.900,-2.931,6.121,
11925.950,-2.669,4.456,
11926.000,-2.490,2.916,
11926.050,-2.384,1.576,
11926.100,-2.340,0.482,
11926.150,-2.345,-0.367,
11926.200,-2.384,-0.984,
11926.250,-2.450,-1.403,
11926.252,,,1.00
11926.300,-2.531,-1.660,
11926.347,,,0.00
11926.350,-2.620,-1.780,
11926.400,-2.713,-1.812,
11926.450,-2.802,-1.791,
11926.500,-2.892,-1.765,
11926.550,-2.978,-1.780,
11926.600,-3.066,-1.869,
11926.650,-3.162,-2.084,
11926.700,-3.269,-2.466,
11926.750,-3.401,-3.042,
11926.800,-3.567,-3.812,
11926.850,-3.776,-4.728,
11926.900,-4.037,-5.702,
11926.950,-4.350,-6.566,
11927.000,-4.705,-7.079,
11927.050,-5.078,-6.995,
11927.100,-5.432,-6.131,
11927.150,-5.721,-4.461,
11927.200,-5.901,-2.121,
11927.250,-5.947,0.634,
11927.300,-5.842,3.477,
11927.328,,,1.00
11927.350,-5.590,6.063,
11927.400,-5.215,8.079,
11927.426,,,0.00
11927.450,-4.755,9.320,
11927.500,-4.254,9.781,
11927.550,-3.756,9.681,
11927.600,-3.280,9.351,
11927.650,-2.824,9.100,
11927.700,-2.380,9.126,
11927.750,-1.926,9.509,
11927.800,-1.440,10.184,
11927.850,-0.911,10.896,
11927.900,-0.339,11.210,
11927.950,0.242,10.624,
11928.000,0.770,8.796,
11928.050,1.167,5.760,
11928.100,1.374,1.890,
11928.150,1.365,-2.246,
11928.200,1.139,-6.037,
11928.250,0.729,-8.943,
11928.300,0.199,-10.619,
11928.350,-0.379,-11.053,
11928.400,-0.939,-10.551,
11928.405,,,1.00
11928.450,-1.448,-9.571,
11928.500,-1.896,-8.550,
11928.500,,,0.00
11928.550,-2.293,-7.744,
11928.600,-2.659,-7.252,
11928.650,-3.008,-7.053,
11928.700,-3.357,-7.063,
11928.750,-3.712,-7.142,
11928.800,-4.075,-7.116,
11928.850,-4.433,-6.822,
11928.900,-4.771,-6.131,
11928.950,-5.063,-5.006,
11929.000,-5.284,-3.519,
11929.050,-5.421,-1.859,
11929.100,-5.468,-0.241,
11929.150,-5.437,1.157,
11929.200,-5.341,2.225,
11929.250,-5.201,2.932,
11929.300,-5.036,3.293,
11929.350,-4.862,3.372,
11929.400,-4.692,3.246,
11929.450,-4.533,2.985,
11929.483,,,1.00
11929.500,-4.390,2.649,
11929.550,-4.268,2.304,
11929.580,,,0.00
11929.600,-4.163,1.990,
11929.650,-4.070,1.723,
11929.700,-3.991,1.482,
11929.750,-3.922,1.241,
11929.800,-3.866,0.984,
11929.850,-3.823,0.675,
11929.900,-3.795,0.288,
11929.950,-3.790,-0.220,
11930.000,-3.812,-0.869,
11930.050,-3.872,-1.665,
11930.100,-3.974,-2.597,
11930.150,-4.128,-3.613,
11930.200,-4.335,-4.602,
11930.250,-4.595,-5.377,
11930.300,-4.888,-5.718,
11930.350,-5.188,-5.409,
11930.400,-5.457,-4.346,
11930.450,-5.649,-2.581,
11930.500,-5.732,-0.325,
11930.550,-5.688,2.142,
11930.568,,,1.00
11930.600,-5.515,4.513,
11930.650,-5.223,6.498,
11930.665,,,0.00
11930.700,-4.843,7.864,
11930.750,-4.411,8.535,
11930.800,-3.968,8.618,
11930.850,-3.537,8.341,
11930.900,-3.131,7.969,
11930.950,-2.746,7.707,
11931.000,-2.369,7.686,
11931.050,-1.987,7.938,
11931.100,-1.583,8.404,
11931.150,-1.150,8.927,
11931.200,-0.685,9.242,
11931.250,-0.207,9.016,
11931.300,0.247,7.964,
11931.350,0.624,5.980,
11931.400,0.873,3.236,
11931.450,0.960,0.141,
11931.500,0.881,-2.801,
11931.550,0.658,-5.157,
11931.600,0.335,-6.644,
11931.650,-0.041,-7.163,
11931.651,,,1.00
11931.700,-0.413,-6.802,
11931.747,,,0.00
11931.750,-0.743,-5.770,
11931.800,-1.004,-4.325,
11931.850,-1.181,-2.686,
11931.900,-1.272,-1.005,
11931.950,-1.280,0.639,
11932.000,-1.206,2.225,
11932.050,-1.056,3.723,
11932.100,-0.829,5.042,
11932.150,-0.540,6.032,
11932.200,-0.209,6.493,
11932.250,0.134,6.231,
11932.300,0.445,5.131,
11932.350,0.675,3.246,
11932.400,0.789,0.812,
11932.450,0.763,-1.817,
11932.500,0.600,-4.241,
11932.550,0.319,-6.100,
11932.600,-0.039,-7.168,
11932.650,-0.427,-7.414,
11932.700,-0.804,-6.980,
11932.735,,,1.00
11932.750,-1.140,-6.079,
11932.800,-1.420,-4.927,
11932.832,,,0.00
11932.850,-1.635,-3.676,
11932.900,-1.788,-2.419,
11932.950,-1.876,-1.199,
11933.000,-1.905,-0.026,
11933.050,-1.877,1.105,
11933.100,-1.794,2.215,
11933.150,-1.656,3.320,
11933.200,-1.462,4.419,
11933.250,-1.213,5.456,
11933.300,-0.911,6.315,
11933.350,-0.570,6.812,
11933.400,-0.210,6.749,
11933.450,0.130,5.969,
11933.500,0.413,4.445,
11933.550,0.597,2.340,
11933.600,0.657,-0.031,
11933.650,0.589,-2.278,
11933.700,0.412,-4.063,
11933.750,0.159,-5.163,
11933.800,-0.132,-5.498,
11933.821,,,1.00
11933.850,-0.416,-5.126,
11933.900,-0.663,-4.199,
11933.918,,,0.00
11933.950,-0.848,-2.890,
11934.000,-0.960,-1.356,
11934.050,-0.986,0.267,
11934.100,-0.931,1.890,
11934.150,-0.796,3.430,
11934.200,-0.583,4.786,
11934.250,-0.306,5.781,
11934.300,0.014,6.199,
11934.350,0.341,5.849,
11934.400,0.630,4.639,
11934.450,0.833,2.665,
11934.500,0.914,0.183,
11934.550,0.856,-2.466,
11934.600,0.661,-4.932,
11934.650,0.346,-6.891,
11934.700,-0.055,-8.126,
11934.750,-0.495,-8.592,
11934.800,-0.936,-8.430,
11934.850,-1.351,-7.885,
11934.900,-1.728,-7.220,
11934.908,,,1.00
11934.950,-2.069,-6.624,
11935.000,-2.384,-6.189,
11935.005,,,0.00
11935.050,-2.681,-5.938,
11935.100,-2.972,-5.854,
11935.150,-3.263,-5.906,
11935.200,-3.559,-6.016,
11935.250,-3.866,-6.084,
11935.300,-4.174,-5.990,
11935.350,-4.474,-5.623,
11935.400,-4.749,-4.927,
11935.450,-4.978,-3.911,
11935.500,-5.148,-2.686,
11935.550,-5.248,-1.398,
11935.600,-5.284,-0.199,
11935.650,-5.261,0.785,
11935.700,-5.195,1.487,
11935.750,-5.102,1.906,
11935.800,-4.997,2.100,
11935.850,-4.887,2.142,
11935.900,-4.780,2.100,
11935.950,-4.676,2.032,
11935.992,,,1.00
11936.000,-4.577,1.979,
11936.050,-4.480,1.953,
11936.088,,,0.00
11936.100,-4.383,1.948,
11936.150,-4.285,1.948,
11936.200,-4.188,1.937,
11936.250,-4.090,1.885,
11936.300,-3.996,1.754,
11936.350,-3.911,1.513,
11936.400,-3.841,1.141,
11936.450,-3.792,0.628,
11936.500,-3.773,-0.042,
11936.550,-3.790,-0.874,
11936.600,-3.855,-1.874,
11936.650,-3.973,-3.016,
11936.700,-4.153,-4.205,
11936.750,-4.397,-5.273,
11936.800,-4.692,-5.980,
11936.850,-5.016,-6.079,
11936.900,-5.328,-5.383,
11936.950,-5.584,-3.864,
11937.000,-5.738,-1.686,
11937.050,-5.765,0.880,
11937.075,,,1.00
11937.100,-5.653,3.503,
11937.150,-5.405,5.859,
11937.173,,,0.00
11937.200,-5.047,7.655,
11937.250,-4.613,8.728,
11937.300,-4.148,9.105,
11937.350,-3.685,8.980,
11937.400,-3.244,8.645,
11937.450,-2.824,8.357,
11937.500,-2.416,8.283,
11937.550,-2.006,8.488,
11937.600,-1.577,8.938,
11937.650,-1.117,9.482,
11937.700,-0.624,9.807,
11937.750,-0.115,9.519,
11937.800,0.363,8.294,
11937.850,0.752,6.058,
11937.900,0.997,3.037,
11937.950,1.068,-0.325,
11938.000,0.958,-3.503,
11938.050,0.694,-6.027,
11938.100,0.320,-7.587,
11938.150,-0.102,-8.090,
11938.161,,,1.00
11938.200,-0.522,-7.665,
11938.250,-0.891,-6.587,
11938.258,,,0.00
11938.300,-1.191,-5.142,
11938.350,-1.409,-3.560,
11938.400,-1.546,-1.979,
11938.450,-1.604,-0.466,
11938.500,-1.590,0.974,
11938.550,-1.505,2.356,
11938.600,-1.352,3.670,
11938.650,-1.134,4.864,
11938.700,-0.859,5.838,
11938.750,-0.539,6.440,
11938.800,-0.196,6.482,
11938.850,0.135,5.801,
11938.900,0.412,4.362,
11938.950,0.594,2.309,
11939.000,0.653,-0.047,
11939.050,0.586,-2.325,
11939.100,0.405,-4.163,
11939.150,0.145,-5.325,
11939.200,-0.154,-5.728,
11939.243,,,1.00
11939.250,-0.452,-5.424,
11939.300,-0.716,-4.550,
11939.340,,,0.00
11939.350,-0.920,-3.278,
11939.400,-1.051,-1.780,
11939.450,-1.101,-0.188,
11939.500,-1.070,1.429,
11939.550,-0.958,3.021,
11939.600,-0.765,4.508,
11939.650,-0.500,5.733,
11939.700,-0.176,6.477,
11939.750,0.173,6.519,
11939.800,0.506,5.702,
11939.850,0.774,4.021,
11939.900,0.933,1.639,
11939.950,0.952,-1.131,
11940.000,0.820,-3.896,
11940.050,0.548,-6.267,
11940.100,0.168,-7.943,
11940.150,-0.276,-8.791,
11940.200,-0.738,-8.885,
11940.250,-1.183,-8.461,
11940.300,-1.591,-7.802,
11940.324,,,1.00
11940.350,-1.962,-7.137,
11940.400,-2.300,-6.613,
11940.419,,,0.00
11940.450,-2.615,-6.294,
11940.500,-2.922,-6.184,
11940.550,-3.228,-6.231,
11940.600,-3.542,-6.341,
11940.650,-3.864,-6.393,
11940.700,-4.188,-6.257,
11940.750,-4.500,-5.817,
11940.800,-4.783,-5.016,
11940.850,-5.014,-3.875,
11940.900,-5.179,-2.503,
11940.950,-5.267,-1.079,
11941.000,-5.281,0.209,
11941.050,-5.235,1.210,
11941.100,-5.148,1.854,
11941.150,-5.038,2.147,
11941.200,-4.923,2.152,
11941.250,-4.816,1.974,
11941.300,-4.723,1.723,
11941.350,-4.645,1.492,
11941.400,-4.577,1.340,
11941.412,,,1.00
11941.450,-4.514,1.278,
11941.500,-4.452,1.299,
11941.509,,,0.00
11941.550,-4.387,1.377,
11941.600,-4.315,1.487,
11941.650,-4.238,1.587,
11941.700,-4.155,1.628,
11941.750,-4.072,1.576,
11941.800,-3.993,1.382,
11941.850,-3.927,1.031,
11941.900,-3.885,0.513,
11941.950,-3.870,-0.183,
11942.000,-3.896,-1.058,
11942.050,-3.971,-2.094,
11942.100,-4.101,-3.231,
11942.150,-4.293,-4.351,
11942.200,-4.543,-5.273,
11942.250,-4.835,-5.739,
11942.300,-5.141,-5.529,
11942.350,-5.416,-4.524,
11942.400,-5.620,-2.770,
11942.450,-5.713,-0.476,
11942.497,,,1.00
11942.500,-5.675,2.058,
11942.550,-5.504,4.498,
11942.592,,,0.00
11942.600,-5.212,6.540,
11942.650,-4.827,7.953,
11942.700,-4.390,8.655,
11942.750,-3.940,8.749,
11942.800,-3.503,8.472,
11942.850,-3.090,8.090,
11942.900,-2.699,7.807,
11942.950,-2.317,7.744,
11943.000,-1.934,7.938,
11943.050,-1.532,8.330,
11943.100,-1.103,8.765,
11943.150,-0.649,8.974,
11943.200,-0.187,8.639,
11943.250,0.245,7.503,
11943.300,0.595,5.508,
11943.350,0.820,2.864,
11943.400,0.891,-0.026,
11943.450,0.809,-2.707,
11943.500,0.598,-4.791,
11943.550,0.300,-6.042,
11943.572,,,1.00
11943.600,-0.038,-6.388,
11943.650,-0.368,-5.922,
11943.667,,,0.00
11943.700,-0.650,-4.843,
11943.750,-0.864,-3.372,
11943.800,-0.994,-1.712,
11943.850,-1.035,-0.010,
11943.900,-0.993,1.634,
11943.950,-0.869,3.157,
11944.000,-0.671,4.472,
11944.050,-0.410,5.424,
11944.100,-0.110,5.828,
11944.150,0.198,5.519,
11944.200,0.470,4.419,
11944.250,0.666,2.608,
11944.300,0.748,0.314,
11944.350,0.702,-2.131,
11944.400,0.528,-4.367,
11944.450,0.247,-6.079,
11944.500,-0.107,-7.058,
11944.550,-0.487,-7.278,
11944.600,-0.856,-6.864,
11944.650,-1.188,-6.027,
11944.653,,,1.00
11944.700,-1.466,-4.969,
11944.748,,,0.00
11944.750,-1.685,-3.833,
11944.800,-1.849,-2.697,
11944.850,-1.954,-1.587,
11944.900,-2.006,-0.513,
11944.950,-2.004,0.518,
11945.000,-1.953,1.518,
11945.050,-1.852,2.498,
11945.100,-1.703,3.471,
11945.150,-1.505,4.419,
11945.200,-1.258,5.288,
11945.250,-0.971,5.985,
11945.300,-0.650,6.372,
11945.350,-0.317,6.283,
11945.400,-2.609E-14,5.582,
11945.450,0.264,4.257,
11945.500,0.443,2.461,
11945.550,0.517,0.471,
11945.600,0.485,-1.403,
11945.650,0.363,-2.890,
11945.700,0.176,-3.807,
11945.736,,,1.00
11945.750,-0.041,-4.074,
11945.800,-0.253,-3.728,
11945.832,,,0.00
11945.850,-0.430,-2.890,
11945.900,-0.553,-1.707,
11945.950,-0.608,-0.330,
11946.000,-0.587,1.100,
11946.050,-0.495,2.445,
11946.100,-0.336,3.581,
11946.150,-0.126,4.362,
11946.200,0.118,4.623,
11946.250,0.360,4.236,
11946.300,0.565,3.168,
11946.350,0.697,1.524,
11946.400,0.730,-0.503,
11946.450,0.652,-2.639,
11946.500,0.460,-4.608,
11946.550,0.176,-6.158,
11946.600,-0.176,-7.116,
11946.650,-0.559,-7.446,
11946.700,-0.939,-7.241,
11946.750,-1.294,-6.692,
11946.800,-1.613,-5.985,
11946.813,,,1.00
11946.850,-1.893,-5.257,
11946.900,-2.136,-4.587,
11946.908,,,0.00
11946.950,-2.348,-4.011,
11947.000,-2.534,-3.550,
11947.050,-2.699,-3.215,
11947.100,-2.851,-3.005,
11947.150,-2.996,-2.937,
11947.200,-3.138,-3.042,
11947.250,-3.292,-3.346,
11947.300,-3.467,-3.848,
11947.350,-3.671,-4.524,
11947.400,-3.914,-5.304,
11947.450,-4.202,-6.058,
11947.500,-4.527,-6.608,
11947.550,-4.876,-6.744,
11947.600,-5.223,-6.278,
11947.650,-5.529,-5.116,
11947.700,-5.757,-3.293,
11947.750,-5.876,-0.979,
11947.800,-5.864,1.587,
11947.850,-5.716,4.115,
11947.888,,,1.00
11947.900,-5.441,6.315,
11947.950,-5.064,7.927,
11947.985,,,0.00
11948.000,-4.621,8.817,
11948.050,-4.158,9.037,
11948.100,-3.702,8.812,
11948.150,-3.272,8.430,
11948.200,-2.864,8.142,
11948.250,-2.468,8.121,
11948.300,-2.064,8.440,
11948.350,-1.635,9.064,
11948.400,-1.164,9.817,
11948.450,-0.649,10.378,
11948.500,-0.105,10.315,
11948.550,0.419,9.242,
11948.600,0.862,6.995,
11948.650,1.156,3.754,
11948.700,1.257,-0.021,
11948.750,1.151,-3.744,
11948.800,0.861,-6.859,
11948.850,0.429,-8.948,
11948.900,-0.079,-9.844,
11948.950,-0.594,-9.671,
11948.962,,,1.00
11949.000,-1.070,-8.781,
11949.050,-1.481,-7.571,
11949.058,,,0.00
11949.100,-1.825,-6.351,
11949.150,-2.110,-5.288,
11949.200,-2.347,-4.440,
11949.250,-2.546,-3.828,
