"Time (s) Run #4","Angle, Ch P2 (rad) Run #4","Angular Velocity, Ch P2 (rad/s) Run #4","State Run #4"
1195.520,-1.271,-4.150,
1195.540,-1.362,-4.935,
1195.560,-1.469,-5.694,
1195.580,-1.590,-6.427,
1195.600,-1.726,-7.095,
1195.620,-1.876,-7.671,
1195.640,-2.034,-8.129,
1195.660,-2.202,-8.456,
1195.680,-2.375,-8.613,
1195.700,-2.549,-8.587,
1195.720,-2.721,-8.364,
1195.740,-2.887,-7.933,
1195.760,-3.041,-7.291,
1195.780,-3.181,-6.453,
1195.789,,,1.00
1195.800,-3.302,-5.459,
1195.820,-3.401,-4.320,
1195.840,-3.476,-3.063,
1195.860,-3.525,-1.715,
1195.870,,,0.00
1195.880,-3.545,-0.301,
1195.900,-3.537,1.126,
1195.920,-3.500,2.539,
1195.940,-3.435,3.914,
1195.960,-3.343,5.223,
1195.980,-3.225,6.440,
1196.000,-3.083,7.514,
1196.020,-2.922,8.443,
1196.040,-2.744,9.228,
1196.060,-2.551,9.844,
1196.080,-2.347,10.276,
1196.100,-2.138,10.511,
1196.120,-1.924,10.603,
1196.140,-1.712,10.564,
1196.160,-1.500,10.407,
1196.180,-1.294,10.184,
1196.200,-1.093,9.909,
1196.220,-0.897,9.621,
1196.240,-0.708,9.333,
1196.260,-0.525,9.071,
1196.280,-0.346,8.849,
1196.300,-0.171,8.652,
1196.320,-1.416E-15,8.495,
1196.340,0.168,8.391,
1196.360,0.335,8.338,
1196.380,0.501,8.325,
1196.400,0.668,8.338,
1196.420,0.834,8.364,
1196.440,1.002,8.404,
1196.460,1.170,8.456,
1196.480,1.340,8.482,
1196.500,1.511,8.469,
1196.520,1.679,8.378,
1196.540,1.847,8.221,
1196.560,2.009,7.985,
1196.580,2.168,7.645,
1196.600,2.317,7.186,
1196.620,2.457,6.610,
1196.640,2.582,5.943,
1196.660,2.695,5.184,
1196.680,2.791,4.333,
1196.700,2.870,3.416,
1196.720,2.928,2.487,
1196.740,2.969,1.558,
1196.760,2.991,0.641,
1196.780,2.994,-0.249,
1196.800,2.980,-1.086,
1196.820,2.950,-1.846,
1196.840,2.904,-2.513,
1196.856,,,1.00
1196.860,2.848,-3.076,
1196.880,2.780,-3.534,
1196.900,2.705,-3.888,
1196.920,2.623,-4.136,
1196.935,,,0.00
1196.940,2.538,-4.280,
1196.960,2.450,-4.307,
1196.980,2.364,-4.215,
1197.000,2.281,-4.032,
1197.020,2.202,-3.770,
1197.040,2.128,-3.430,
1197.060,2.064,-3.037,
1197.080,2.007,-2.592,
1197.100,1.959,-2.107,
1197.120,1.923,-1.584,
1197.140,1.896,-1.060,
1197.160,1.880,-0.550,
1197.180,1.874,-0.026,
1197.200,1.879,0.497,
1197.220,1.894,0.995,
1197.240,1.920,1.440,
1197.260,1.953,1.833,
1197.280,1.993,2.186,
1197.300,2.040,2.500,
1197.320,2.094,2.775,
1197.340,2.152,2.985,
1197.360,2.215,3.102,
1197.380,2.278,3.129,
1197.400,2.340,3.089,
1197.420,2.402,2.971,
1197.440,2.461,2.762,
1197.460,2.513,2.461,
1197.480,2.560,2.068,
1197.500,2.598,1.610,
1197.520,2.625,1.086,
1197.540,2.642,0.537,
1197.560,2.647,-0.052,
1197.580,2.641,-0.681,
1197.600,2.620,-1.322,
1197.620,2.587,-1.950,
1197.640,2.542,-2.553,
1197.660,2.485,-3.129,
1197.680,2.416,-3.652,
1197.700,2.337,-4.110,
1197.720,2.251,-4.490,
1197.740,2.157,-4.791,
1197.760,2.058,-5.000,
1197.780,1.956,-5.105,
1197.800,1.852,-5.131,
1197.820,1.750,-5.079,
1197.840,1.648,-4.948,
1197.860,1.550,-4.725,
1197.880,1.458,-4.438,
1197.900,1.373,-4.110,
1197.919,,,1.00
1197.920,1.293,-3.731,
1197.940,1.222,-3.312,
1197.960,1.161,-2.854,
1197.980,1.107,-2.382,
1197.999,,,0.00
1198.000,1.065,-1.885,
1198.020,1.032,-1.361,
1198.040,1.010,-0.825,
1198.060,0.999,-0.275,
1198.080,0.999,0.275,
1198.100,1.010,0.838,
1198.120,1.032,1.414,
1198.140,1.067,2.016,
1198.160,1.112,2.618,
1198.180,1.172,3.220,
1198.200,1.241,3.835,
1198.220,1.324,4.451,
1198.240,1.420,5.053,
1198.260,1.527,5.616,
1198.280,1.645,6.152,
1198.300,1.773,6.650,
1198.320,1.912,7.082,
1198.340,2.058,7.422,
1198.360,2.210,7.645,
1198.380,2.366,7.736,
1198.400,2.521,7.671,
1198.420,2.675,7.448,
1198.440,2.821,7.042,
1198.460,2.959,6.453,
1198.480,3.082,5.707,
1198.500,3.189,4.804,
1198.520,3.277,3.757,
1198.540,3.341,2.592,
1198.560,3.380,1.361,
1198.580,3.396,0.092,
1198.600,3.385,-1.204,
1198.620,3.347,-2.513,
1198.640,3.285,-3.783,
1198.660,3.195,-5.000,
1198.680,3.083,-6.126,
1198.700,2.948,-7.134,
1198.720,2.796,-8.024,
1198.740,2.626,-8.770,
1198.760,2.443,-9.359,
1198.780,2.249,-9.765,
1198.800,2.050,-10.014,
1198.820,1.847,-10.119,
1198.840,1.643,-10.092,
1198.860,1.442,-9.975,
1198.880,1.244,-9.791,
1198.900,1.049,-9.582,
1198.920,0.861,-9.346,
1198.940,0.675,-9.098,
1198.960,0.496,-8.862,
1198.980,0.322,-8.666,
1198.986,,,1.00
1199.000,0.151,-8.522,
1199.020,-0.019,-8.430,
1199.040,-0.185,-8.404,
1199.060,-0.353,-8.430,
1199.066,,,0.00
1199.080,-0.523,-8.495,
1199.100,-0.693,-8.587,
1199.120,-0.866,-8.705,
1199.140,-1.041,-8.849,
1199.160,-1.219,-8.980,
1199.180,-1.401,-9.084,
1199.200,-1.583,-9.137,
1199.220,-1.767,-9.111,
1199.240,-1.949,-8.993,
1199.260,-2.128,-8.770,
1199.280,-2.301,-8.430,
1199.300,-2.468,-7.946,
1199.320,-2.622,-7.330,
1199.340,-2.761,-6.584,
1199.360,-2.887,-5.733,
1199.380,-2.992,-4.765,
1199.400,-3.079,-3.704,
1199.420,-3.142,-2.605,
1199.440,-3.182,-1.492,
1199.460,-3.201,-0.393,
1199.480,-3.198,0.681,
1199.500,-3.173,1.689,
1199.520,-3.129,2.605,
1199.540,-3.068,3.430,
1199.560,-2.991,4.150,
1199.580,-2.900,4.725,
1199.600,-2.799,5.157,
1199.620,-2.692,5.445,
1199.640,-2.579,5.589,
1199.660,-2.466,5.589,
1199.680,-2.355,5.445,
1199.700,-2.246,5.171,
1199.720,-2.146,4.778,
1199.740,-2.055,4.294,
1199.760,-1.973,3.731,
1199.780,-1.904,3.102,
1199.800,-1.849,2.422,
1199.820,-1.806,1.715,
1199.840,-1.780,1.008,
1199.860,-1.767,0.314,
1199.880,-1.767,-0.353,
1199.900,-1.781,-0.982,
1199.920,-1.808,-1.558,
1199.940,-1.844,-2.081,
1199.960,-1.891,-2.553,
1199.980,-1.948,-2.945,
1200.000,-2.011,-3.246,
1200.020,-2.078,-3.469,
1200.040,-2.150,-3.626,
1200.057,,,1.00
1200.060,-2.224,-3.691,
1200.080,-2.300,-3.639,
1200.100,-2.372,-3.482,
1200.120,-2.439,-3.233,
1200.138,,,0.00
1200.140,-2.502,-2.906,
1200.160,-2.557,-2.487,
1200.180,-2.603,-1.990,
1200.200,-2.637,-1.453,
1200.220,-2.661,-0.877,
1200.240,-2.673,-0.249,
1200.260,-2.672,0.406,
1200.280,-2.656,1.047,
1200.300,-2.630,1.649,
1200.320,-2.590,2.225,
1200.340,-2.540,2.762,
1200.360,-2.479,3.246,
1200.380,-2.410,3.678,
1200.400,-2.331,4.045,
1200.420,-2.246,4.320,
1200.440,-2.157,4.503,
1200.460,-2.066,4.608,
1200.480,-1.971,4.634,
1200.500,-1.879,4.568,
1200.520,-1.788,4.411,
1200.540,-1.701,4.202,
1200.560,-1.619,3.927,
1200.580,-1.543,3.587,
1200.600,-1.475,3.168,
1200.620,-1.415,2.697,
1200.640,-1.367,2.199,
1200.660,-1.327,1.662,
1200.680,-1.299,1.086,
1200.700,-1.283,0.471,
1200.720,-1.280,-0.170,
1200.740,-1.290,-0.838,
1200.760,-1.313,-1.518,
1200.780,-1.351,-2.225,
1200.800,-1.401,-2.958,
1200.820,-1.469,-3.704,
1200.840,-1.550,-4.438,
1200.860,-1.646,-5.144,
1200.880,-1.756,-5.825,
1200.900,-1.880,-6.440,
1200.920,-2.015,-6.977,
1200.940,-2.160,-7.409,
1200.960,-2.314,-7.710,
1200.980,-2.471,-7.854,
1201.000,-2.630,-7.815,
1201.020,-2.787,-7.592,
1201.040,-2.936,-7.173,
1201.060,-3.076,-6.571,
1201.080,-3.201,-5.799,
1201.100,-3.310,-4.869,
1201.120,-3.398,-3.796,
1201.127,,,1.00
1201.140,-3.464,-2.605,
1201.160,-3.503,-1.335,
1201.180,-3.517,-0.026,
1201.200,-3.504,1.283,
1201.208,,,0.00
1201.220,-3.465,2.592,
1201.240,-3.401,3.888,
1201.260,-3.310,5.131,
1201.280,-3.193,6.283,
1201.300,-3.057,7.304,
1201.320,-2.900,8.181,
1201.340,-2.727,8.927,
1201.360,-2.542,9.516,
1201.380,-2.344,9.935,
1201.400,-2.141,10.184,
1201.420,-1.935,10.276,
1201.440,-1.728,10.249,
1201.460,-1.524,10.119,
1201.480,-1.323,9.909,
1201.500,-1.126,9.673,
1201.520,-0.936,9.425,
1201.540,-0.749,9.176,
1201.560,-0.569,8.940,
1201.580,-0.393,8.731,
1201.600,-0.220,8.574,
1201.620,-0.050,8.456,
1201.640,0.118,8.391,
1201.660,0.284,8.378,
1201.680,0.452,8.404,
1201.700,0.620,8.469,
1201.720,0.790,8.561,
1201.740,0.963,8.679,
1201.760,1.137,8.796,
1201.780,1.315,8.888,
1201.800,1.494,8.927,
1201.820,1.673,8.901,
1201.840,1.850,8.810,
1201.860,2.026,8.626,
1201.880,2.198,8.312,
1201.900,2.361,7.841,
1201.920,2.513,7.239,
1201.940,2.652,6.506,
1201.960,2.776,5.655,
1201.980,2.879,4.712,
1202.000,2.964,3.678,
1202.020,3.028,2.592,
1202.040,3.068,1.479,
1202.060,3.087,0.393,
1202.080,3.083,-0.641,
1202.100,3.060,-1.623,
1202.120,3.018,-2.526,
1202.140,2.958,-3.338,
1202.160,2.882,-4.032,
1202.180,2.794,-4.595,
1202.198,,,1.00
1202.200,2.697,-5.027,
1202.220,2.592,-5.328,
1202.240,2.482,-5.498,
1202.260,2.370,-5.524,
1202.277,,,0.00
1202.280,2.259,-5.419,
1202.300,2.152,-5.210,
1202.320,2.050,-4.909,
1202.340,1.954,-4.516,
1202.360,1.868,-4.045,
1202.380,1.792,-3.521,
1202.400,1.726,-2.945,
1202.420,1.673,-2.330,
1202.440,1.634,-1.702,
1202.460,1.605,-1.073,
1202.480,1.590,-0.445,
1202.500,1.588,0.183,
1202.520,1.598,0.798,
1202.540,1.619,1.388,
1202.560,1.654,1.950,
1202.580,1.698,2.474,
1202.600,1.753,2.971,
1202.620,1.817,3.430,
1202.640,1.891,3.822,
1202.660,1.971,4.150,
1202.680,2.058,4.411,
1202.700,2.149,4.595,
1202.720,2.243,4.673,
1202.740,2.337,4.634,
1202.760,2.430,4.490,
1202.780,2.518,4.241,
1202.800,2.601,3.888,
1202.820,2.675,3.416,
1202.840,2.739,2.841,
1202.860,2.790,2.173,
1202.880,2.827,1.427,
1202.900,2.848,0.641,
1202.920,2.853,-0.183,
1202.940,2.842,-1.021,
1202.960,2.812,-1.859,
1202.980,2.766,-2.657,
1203.000,2.705,-3.416,
1203.020,2.630,-4.123,
1203.040,2.538,-4.752,
1203.060,2.438,-5.288,
1203.080,2.326,-5.733,
1203.100,2.207,-6.074,
1203.120,2.081,-6.283,
1203.140,1.954,-6.388,
1203.160,1.825,-6.401,
1203.180,1.696,-6.309,
1203.200,1.571,-6.113,
1203.220,1.451,-5.838,
1203.240,1.337,-5.511,
1203.260,1.230,-5.144,
1203.268,,,1.00
1203.280,1.131,-4.739,
1203.300,1.040,-4.307,
1203.320,0.958,-3.848,
1203.340,0.886,-3.377,
1203.348,,,0.00
1203.360,0.823,-2.893,
1203.380,0.770,-2.395,
1203.400,0.727,-1.885,
1203.420,0.694,-1.374,
1203.440,0.672,-0.864,
1203.460,0.660,-0.353,
1203.480,0.658,0.144,
1203.500,0.666,0.654,
1203.520,0.683,1.178,
1203.540,0.713,1.702,
1203.560,0.752,2.225,
1203.580,0.801,2.762,
1203.600,0.862,3.325,
1203.620,0.935,3.888,
1203.640,1.018,4.438,
1203.660,1.112,4.974,
1203.680,1.217,5.511,
1203.700,1.332,6.034,
1203.720,1.459,6.519,
1203.740,1.594,6.964,
1203.760,1.737,7.343,
1203.780,1.890,7.645,
1203.800,2.045,7.828,
1203.820,2.204,7.880,
1203.840,2.362,7.802,
1203.860,2.518,7.553,
1203.880,2.667,7.134,
1203.900,2.805,6.532,
1203.920,2.931,5.760,
1203.940,3.038,4.843,
1203.960,3.126,3.796,
1203.980,3.192,2.644,
1204.000,3.233,1.414,
1204.020,3.248,0.144,
1204.040,3.239,-1.139,
1204.060,3.203,-2.409,
1204.080,3.142,-3.626,
1204.100,3.057,-4.765,
1204.120,2.950,-5.799,
1204.140,2.823,-6.702,
1204.160,2.680,-7.448,
1204.180,2.523,-8.037,
1204.200,2.356,-8.456,
1204.220,2.182,-8.705,
1204.240,2.006,-8.810,
1204.260,1.828,-8.770,
1204.280,1.652,-8.600,
1204.300,1.483,-8.325,
1204.320,1.319,-7.998,
1204.340,1.162,-7.618,
1204.343,,,1.00
1204.360,1.013,-7.199,
1204.380,0.875,-6.754,
1204.400,0.743,-6.309,
1204.420,0.622,-5.877,
1204.424,,,0.00
1204.440,0.509,-5.459,
1204.460,0.404,-5.079,
1204.480,0.306,-4.712,
1204.500,0.215,-4.359,
1204.520,0.132,-4.019,
1204.540,0.055,-3.704,
1204.560,-0.016,-3.430,
1204.580,-0.082,-3.181,
1204.600,-0.143,-2.958,
1204.620,-0.199,-2.762,
1204.640,-0.253,-2.579,
1204.660,-0.303,-2.422,
1204.680,-0.349,-2.291,
1204.700,-0.394,-2.199,
1204.720,-0.437,-2.134,
1204.740,-0.479,-2.094,
1204.760,-0.520,-2.107,
1204.780,-0.562,-2.160,
1204.800,-0.606,-2.251,
1204.820,-0.652,-2.369,
1204.840,-0.701,-2.526,
1204.860,-0.752,-2.749,
1204.880,-0.809,-3.024,
1204.900,-0.873,-3.338,
1204.920,-0.942,-3.691,
1204.940,-1.019,-4.110,
1204.960,-1.106,-4.595,
1204.980,-1.203,-5.105,
1205.000,-1.310,-5.629,
1205.020,-1.428,-6.178,
1205.040,-1.557,-6.754,
1205.060,-1.698,-7.330,
1205.080,-1.850,-7.867,
1205.100,-2.014,-8.338,
1205.120,-2.185,-8.718,
1205.140,-2.364,-8.993,
1205.160,-2.546,-9.124,
1205.180,-2.732,-9.084,
1205.200,-2.912,-8.862,
1205.220,-3.088,-8.443,
1205.240,-3.253,-7.841,
1205.260,-3.404,-7.042,
1205.280,-3.537,-6.074,
1205.300,-3.649,-4.961,
1205.320,-3.737,-3.731,
1205.340,-3.800,-2.409,
1205.360,-3.834,-1.021,
1205.380,-3.841,0.406,
1205.400,-3.819,1.846,
1205.418,,,1.00
1205.420,-3.767,3.286,
1205.440,-3.687,4.699,
1205.460,-3.578,6.048,
1205.480,-3.443,7.304,
1205.499,,,0.00
1205.500,-3.285,8.443,
1205.520,-3.104,9.438,
1205.540,-2.904,10.263,
1205.560,-2.691,10.904,
1205.580,-2.466,11.362,
1205.600,-2.234,11.637,
1205.620,-1.998,11.729,
1205.640,-1.762,11.689,
1205.660,-1.530,11.558,
1205.680,-1.299,11.362,
1205.700,-1.074,11.140,
1205.720,-0.855,10.930,
1205.740,-0.638,10.773,
1205.760,-0.424,10.655,
1205.780,-0.212,10.590,
1205.800,-0.002,10.603,
1205.820,0.210,10.708,
1205.840,0.426,10.917,
1205.860,0.646,11.205,
1205.880,0.873,11.532,
1205.900,1.107,11.886,
1205.920,1.348,12.239,
1205.940,1.598,12.566,
1205.960,1.852,12.802,
1205.980,2.111,12.881,
1206.000,2.370,12.763,
1206.020,2.625,12.409,
1206.040,2.870,11.794,
1206.060,3.101,10.904,
1206.080,3.310,9.752,
1206.100,3.493,8.378,
1206.120,3.647,6.807,
1206.140,3.768,5.066,
1206.160,3.852,3.207,
1206.180,3.897,1.283,
1206.200,3.903,-0.654,
1206.220,3.870,-2.579,
1206.240,3.800,-4.451,
1206.260,3.691,-6.244,
1206.280,3.548,-7.906,
1206.300,3.373,-9.386,
1206.320,3.170,-10.642,
1206.340,2.944,-11.650,
1206.360,2.700,-12.396,
1206.380,2.444,-12.881,
1206.400,2.182,-13.116,
1206.420,1.916,-13.116,
1206.440,1.654,-12.933,
1206.460,1.398,-12.619,
1206.480,1.148,-12.239,
1206.488,,,1.00
1206.500,0.908,-11.833,
1206.520,0.675,-11.441,
1206.540,0.451,-11.087,
1206.560,0.232,-10.786,
1206.567,,,0.00
1206.580,0.020,-10.564,
1206.600,-0.188,-10.420,
1206.620,-0.396,-10.354,
1206.640,-0.602,-10.341,
1206.660,-0.809,-10.367,
1206.680,-1.016,-10.433,
1206.700,-1.225,-10.511,
1206.720,-1.437,-10.590,
1206.740,-1.649,-10.616,
1206.760,-1.863,-10.537,
1206.780,-2.073,-10.341,
1206.800,-2.278,-10.001,
1206.820,-2.476,-9.530,
1206.840,-2.661,-8.901,
1206.860,-2.834,-8.103,
1206.880,-2.988,-7.147,
1206.900,-3.121,-6.061,
1206.920,-3.231,-4.896,
1206.940,-3.318,-3.665,
1206.960,-3.379,-2.382,
1206.980,-3.413,-1.073,
1207.000,-3.421,0.196,
1207.020,-3.404,1.401,
1207.040,-3.365,2.526,
1207.060,-3.302,3.560,
1207.080,-3.220,4.464,
1207.100,-3.121,5.223,
1207.120,-3.010,5.838,
1207.140,-2.886,6.296,
1207.160,-2.755,6.584,
1207.180,-2.620,6.702,
1207.200,-2.485,6.650,
1207.220,-2.351,6.440,
1207.240,-2.226,6.087,
1207.260,-2.106,5.616,
1207.280,-2.000,5.053,
1207.300,-1.904,4.411,
1207.320,-1.822,3.718,
1207.340,-1.755,2.985,
1207.360,-1.703,2.251,
1207.380,-1.665,1.518,
1207.400,-1.641,0.798,
1207.420,-1.634,0.118,
1207.440,-1.638,-0.511,
1207.460,-1.654,-1.086,
1207.480,-1.682,-1.623,
1207.500,-1.720,-2.107,
1207.520,-1.767,-2.526,
1207.540,-1.822,-2.867,
1207.557,,,1.00
1207.560,-1.883,-3.115,
1207.580,-1.948,-3.299,
1207.600,-2.015,-3.416,
1207.620,-2.086,-3.456,
1207.638,,,0.00
1207.640,-2.155,-3.403,
1207.660,-2.223,-3.272,
1207.680,-2.287,-3.076,
1207.700,-2.347,-2.788,
1207.720,-2.400,-2.422,
1207.740,-2.444,-2.003,
1207.760,-2.480,-1.545,
1207.780,-2.507,-1.047,
1207.800,-2.523,-0.511,
1207.820,-2.527,0.026,
1207.840,-2.521,0.550,
1207.860,-2.505,1.060,
1207.880,-2.479,1.545,
1207.900,-2.443,1.990,
1207.920,-2.399,2.382,
1207.940,-2.347,2.723,
1207.960,-2.289,2.998,
1207.980,-2.226,3.194,
1208.000,-2.160,3.325,
1208.020,-2.092,3.390,
1208.040,-2.023,3.377,
1208.060,-1.956,3.286,
1208.080,-1.891,3.115,
1208.100,-1.830,2.880,
1208.120,-1.775,2.566,
1208.140,-1.726,2.186,
1208.160,-1.687,1.767,
1208.180,-1.656,1.309,
1208.200,-1.634,0.798,
1208.220,-1.623,0.236,
1208.240,-1.624,-0.353,
1208.260,-1.637,-0.969,
1208.280,-1.662,-1.597,
1208.300,-1.701,-2.238,
1208.320,-1.751,-2.880,
1208.340,-1.816,-3.508,
1208.360,-1.893,-4.110,
1208.380,-1.981,-4.673,
1208.400,-2.080,-5.184,
1208.420,-2.190,-5.616,
1208.440,-2.306,-5.943,
1208.460,-2.428,-6.139,
1208.480,-2.554,-6.205,
1208.500,-2.678,-6.113,
1208.520,-2.801,-5.877,
1208.540,-2.915,-5.485,
1208.560,-3.022,-4.935,
1208.580,-3.115,-4.241,
1208.600,-3.193,-3.416,
1208.620,-3.253,-2.500,
1208.631,,,1.00
1208.640,-3.294,-1.505,
1208.660,-3.314,-0.458,
1208.680,-3.313,0.628,
1208.700,-3.289,1.728,
1208.712,,,0.00
1208.720,-3.244,2.814,
1208.740,-3.176,3.862,
1208.760,-3.088,4.843,
1208.780,-2.981,5.747,
1208.800,-2.857,6.571,
1208.820,-2.717,7.278,
1208.840,-2.564,7.854,
1208.860,-2.402,8.286,
1208.880,-2.231,8.574,
1208.900,-2.056,8.731,
1208.920,-1.880,8.770,
1208.940,-1.704,8.718,
1208.960,-1.530,8.587,
1208.980,-1.360,8.391,
1209.000,-1.194,8.155,
1209.020,-1.034,7.906,
1209.040,-0.878,7.645,
1209.060,-0.727,7.396,
1209.080,-0.583,7.160,
1209.100,-0.441,6.951,
1209.120,-0.305,6.754,
1209.140,-0.171,6.571,
1209.160,-0.042,6.427,
1209.180,0.085,6.322,
1209.200,0.210,6.244,
1209.220,0.335,6.165,
1209.240,0.457,6.100,
1209.260,0.578,6.074,
1209.280,0.699,6.074,
1209.300,0.822,6.074,
1209.320,0.942,6.048,
1209.340,1.063,6.021,
1209.360,1.183,5.995,
1209.380,1.304,5.943,
1209.400,1.422,5.864,
1209.420,1.538,5.760,
1209.440,1.652,5.629,
1209.460,1.764,5.459,
1209.480,1.871,5.249,
1209.500,1.974,5.000,
1209.520,2.072,4.712,
1209.540,2.163,4.398,
1209.560,2.248,4.071,
1209.580,2.326,3.718,
1209.600,2.397,3.325,
1209.620,2.460,2.906,
1209.640,2.513,2.487,
1209.660,2.559,2.081,
1209.680,2.597,1.676,
1209.700,2.626,1.270,
1209.703,,,1.00
1209.720,2.647,0.890,
1209.740,2.661,0.550,
1209.760,2.669,0.249,
1209.780,2.670,-0.026,
1209.782,,,0.00
1209.800,2.667,-0.262,
1209.820,2.659,-0.445,
1209.840,2.648,-0.589,
1209.860,2.636,-0.707,
1209.880,2.620,-0.798,
1209.900,2.603,-0.838,
1209.920,2.586,-0.838,
1209.940,2.570,-0.812,
1209.960,2.553,-0.772,
1209.980,2.538,-0.720,
1210.000,2.524,-0.654,
1210.020,2.512,-0.576,
1210.040,2.501,-0.484,
1210.060,2.493,-0.393,
1210.080,2.485,-0.314,
1210.100,2.480,-0.249,
1210.120,2.476,-0.196,
1210.140,2.472,-0.170,
1210.160,2.469,-0.157,
1210.180,2.466,-0.170,
1210.200,2.463,-0.209,
1210.220,2.458,-0.288,
1210.240,2.452,-0.393,
1210.260,2.443,-0.524,
1210.280,2.432,-0.681,
1210.300,2.416,-0.851,
1210.320,2.397,-1.047,
1210.340,2.375,-1.257,
1210.360,2.347,-1.492,
1210.380,2.315,-1.741,
1210.400,2.278,-2.003,
1210.420,2.235,-2.265,
1210.440,2.187,-2.513,
1210.460,2.135,-2.762,
1210.480,2.077,-2.998,
1210.500,2.014,-3.207,
1210.520,1.948,-3.364,
1210.540,1.879,-3.495,
1210.560,1.808,-3.600,
1210.580,1.734,-3.665,
1210.600,1.660,-3.665,
1210.620,1.587,-3.613,
1210.640,1.516,-3.521,
1210.660,1.445,-3.377,
1210.680,1.379,-3.181,
1210.700,1.318,-2.932,
1210.720,1.261,-2.657,
1210.740,1.211,-2.356,
1210.760,1.167,-2.016,
1210.767,,,1.00
1210.780,1.129,-1.636,
1210.800,1.101,-1.217,
1210.820,1.081,-0.772,
1210.840,1.070,-0.327,
1210.847,,,0.00
1210.860,1.068,0.144,
1210.880,1.074,0.641,
1210.900,1.093,1.165,
1210.920,1.122,1.702,
1210.940,1.161,2.251,
1210.960,1.211,2.827,
1210.980,1.274,3.416,
1211.000,1.348,4.006,
1211.020,1.434,4.595,
1211.040,1.532,5.184,
1211.060,1.641,5.747,
1211.080,1.762,6.283,
1211.100,1.893,6.754,
1211.120,2.034,7.160,
1211.140,2.180,7.461,
1211.160,2.334,7.631,
1211.180,2.488,7.671,
1211.200,2.642,7.553,
1211.220,2.793,7.278,
1211.240,2.936,6.820,
1211.260,3.068,6.192,
1211.280,3.186,5.406,
1211.300,3.286,4.477,
1211.320,3.366,3.416,
1211.340,3.424,2.265,
1211.360,3.457,1.047,
1211.380,3.467,-0.209,
1211.400,3.449,-1.479,
1211.420,3.407,-2.749,
1211.440,3.340,-3.992,
1211.460,3.247,-5.184,
1211.480,3.131,-6.296,
1211.500,2.994,-7.304,
1211.520,2.837,-8.181,
1211.540,2.664,-8.914,
1211.560,2.479,-9.503,
1211.580,2.282,-9.961,
1211.600,2.078,-10.276,
1211.620,1.869,-10.433,
1211.640,1.659,-10.459,
1211.660,1.450,-10.407,
1211.680,1.243,-10.302,
1211.700,1.037,-10.171,
1211.720,0.836,-10.014,
1211.740,0.636,-9.857,
1211.760,0.441,-9.739,
1211.780,0.248,-9.673,
1211.800,0.055,-9.673,
1211.820,-0.138,-9.726,
1211.832,,,1.00
1211.840,-0.333,-9.831,
1211.860,-0.531,-10.001,
1211.880,-0.732,-10.210,
1211.900,-0.939,-10.433,
1211.911,,,0.00
1211.920,-1.150,-10.655,
1211.940,-1.365,-10.865,
1211.960,-1.585,-11.022,
1211.980,-1.808,-11.061,
1212.000,-2.029,-10.956,
1212.020,-2.248,-10.708,
1212.040,-2.460,-10.289,
1212.060,-2.663,-9.673,
1212.080,-2.849,-8.849,
1212.100,-3.019,-7.841,
1212.120,-3.165,-6.676,
1212.140,-3.288,-5.367,
1212.160,-3.382,-3.953,
1212.180,-3.446,-2.474,
1212.200,-3.481,-0.969,
1212.220,-3.486,0.524,
1212.240,-3.459,1.963,
1212.260,-3.405,3.312,
1212.280,-3.325,4.555,
1212.300,-3.222,5.694,
1212.320,-3.096,6.676,
1212.340,-2.952,7.487,
1212.360,-2.794,8.103,
1212.380,-2.625,8.508,
1212.400,-2.450,8.718,
1212.420,-2.275,8.718,
1212.440,-2.099,8.548,
1212.460,-1.931,8.207,
1212.480,-1.769,7.723,
1212.500,-1.619,7.134,
1212.520,-1.483,6.453,
1212.540,-1.360,5.707,
1212.560,-1.253,4.909,
1212.580,-1.164,4.084,
1212.600,-1.090,3.233,
1212.620,-1.034,2.369,
1212.640,-0.996,1.505,
1212.660,-0.974,0.654,
1212.680,-0.969,-0.170,
1212.700,-0.982,-0.969,
1212.720,-1.008,-1.728,
1212.740,-1.051,-2.461,
1212.760,-1.107,-3.181,
1212.780,-1.178,-3.862,
1212.800,-1.263,-4.503,
1212.820,-1.359,-5.092,
1212.840,-1.467,-5.629,
1212.860,-1.585,-6.100,
1212.880,-1.712,-6.466,
1212.895,,,1.00
1212.900,-1.846,-6.728,
1212.920,-1.982,-6.885,
1212.940,-2.122,-6.938,
1212.960,-2.262,-6.846,
1212.975,,,0.00
1212.980,-2.399,-6.597,
1213.000,-2.527,-6.205,
1213.020,-2.648,-5.681,
1213.040,-2.757,-5.027,
1213.060,-2.851,-4.241,
1213.080,-2.928,-3.364,
1213.100,-2.986,-2.409,
1213.120,-3.025,-1.388,
1213.140,-3.043,-0.327,
1213.160,-3.038,0.720,
1213.180,-3.013,1.728,
1213.200,-2.969,2.697,
1213.220,-2.904,3.613,
1213.240,-2.823,4.451,
1213.260,-2.725,5.171,
1213.280,-2.614,5.773,
1213.300,-2.493,6.244,
1213.320,-2.362,6.571,
1213.340,-2.227,6.768,
1213.360,-2.091,6.833,
1213.380,-1.953,6.768,
1213.400,-1.817,6.584,
1213.420,-1.689,6.296,
1213.440,-1.565,5.930,
1213.460,-1.450,5.472,
1213.480,-1.345,4.948,
1213.500,-1.252,4.385,
1213.520,-1.169,3.783,
1213.540,-1.100,3.142,
