"Time (s) 0pi lagt til højre","Angle, Ch P2 (rad) 0pi lagt til højre","Angular Velocity, Ch P2 (rad/s) 0pi lagt til højre","State 0pi lagt til højre"
1895.300,4.262,-5.315,
1895.320,4.152,-5.511,
1895.340,4.040,-5.629,
1895.360,3.925,-5.681,
1895.380,3.812,-5.668,
1895.400,3.698,-5.589,
1895.420,3.588,-5.472,
1895.440,3.479,-5.301,
1895.460,3.374,-5.092,
1895.480,3.275,-4.830,
1895.500,3.181,-4.542,
1895.520,3.093,-4.241,
1895.540,3.011,-3.914,
1895.546,,,1.00
1895.560,2.936,-3.574,
1895.580,2.868,-3.233,
1895.600,2.807,-2.880,
1895.617,,,0.00
1895.620,2.752,-2.513,
1895.640,2.706,-2.121,
1895.660,2.667,-1.728,
1895.680,2.637,-1.335,
1895.700,2.614,-0.916,
1895.720,2.600,-0.497,
1895.740,2.595,-0.079,
1895.760,2.597,0.340,
1895.780,2.608,0.785,
1895.800,2.628,1.244,
1895.820,2.658,1.702,
1895.840,2.695,2.160,
1895.860,2.744,2.644,
1895.880,2.801,3.142,
1895.900,2.870,3.652,
1895.920,2.947,4.176,
1895.940,3.036,4.699,
1895.960,3.135,5.223,
1895.980,3.245,5.733,
1896.000,3.365,6.244,
1896.020,3.495,6.728,
1896.040,3.635,7.173,
1896.060,3.782,7.553,
1896.080,3.938,7.854,
1896.100,4.098,8.063,
1896.120,4.262,8.155,
1896.140,4.427,8.116,
1896.160,4.588,7.919,
1896.180,4.745,7.540,
1896.200,4.893,6.990,
1896.220,5.027,6.270,
1896.240,5.146,5.393,
1896.260,5.245,4.359,
1896.280,5.322,3.207,
1896.300,5.374,1.990,
1896.320,5.402,0.733,
1896.340,5.404,-0.550,
1896.360,5.380,-1.820,
1896.380,5.330,-3.037,
1896.400,5.257,-4.176,
1896.420,5.162,-5.223,
1896.440,5.047,-6.152,
1896.460,4.913,-6.912,
1896.480,4.767,-7.514,
1896.500,4.612,-7.946,
1896.520,4.447,-8.221,
1896.540,4.280,-8.325,
1896.560,4.112,-8.286,
1896.580,3.947,-8.129,
1896.600,3.786,-7.841,
1896.614,,,1.00
1896.620,3.632,-7.461,
1896.640,3.487,-7.016,
1896.660,3.351,-6.532,
1896.680,3.225,-6.021,
1896.685,,,0.00
1896.700,3.110,-5.498,
1896.720,3.005,-4.987,
1896.740,2.911,-4.477,
1896.760,2.826,-3.953,
1896.780,2.752,-3.430,
1896.800,2.689,-2.919,
1896.820,2.636,-2.435,
1896.840,2.592,-1.963,
1896.860,2.557,-1.505,
1896.880,2.532,-1.047,
1896.900,2.515,-0.602,
1896.920,2.509,-0.170,
1896.940,2.509,0.249,
1896.960,2.518,0.654,
1896.980,2.535,1.060,
1897.000,2.560,1.440,
1897.020,2.593,1.820,
1897.040,2.633,2.186,
1897.060,2.681,2.553,
1897.080,2.735,2.906,
1897.100,2.798,3.246,
1897.120,2.865,3.574,
