Time (s) Auto,Angle (rad) Minus pi/4,Angular Velocity (rad/s) Minus pi/4
1900.56,0.804,-9.425
1900.58,0.606,-10.145
1900.6,0.396,-10.721
1900.62,0.176,-11.113
1900.64,-0.052,-11.297
1900.66,-0.28,-11.231
1900.68,-0.504,-10.904
1900.7,-0.719,-10.315
1900.72,-0.92,-9.464
1900.74,-1.101,-8.391
1900.76,-1.258,-7.134
1900.78,-1.389,-5.72
1900.8,-1.489,-4.189
1900.82,-1.557,-2.579
1900.84,-1.593,-0.916
1900.86,-1.594,0.759
1900.88,-1.561,2.435
1900.9,-1.497,4.071
1900.92,-1.398,5.655
1900.94,-1.269,7.147
1900.96,-1.111,8.495
1900.98,-0.927,9.687
1901,-0.721,10.695
1901.02,-0.496,11.48
1901.04,-0.258,12.017
1901.06,-0.013,12.318
1901.08,0.237,12.409
1901.1,0.487,12.305
1901.12,0.732,12.017
1901.14,0.969,11.611
1901.16,1.197,11.14
1901.18,1.415,10.629
1901.2,1.623,10.105
1901.22,1.819,9.595
1901.24,2.006,9.111
1901.26,2.183,8.666
1901.28,2.351,8.26
1901.3,2.513,7.893
1901.32,2.667,7.566
1901.34,2.815,7.278
1901.36,2.958,7.016
1901.38,3.096,6.768
1901.4,3.228,6.532
1901.42,3.357,6.309
1901.44,3.481,6.074
1901.46,3.6,5.812
1901.48,3.713,5.537
1901.5,3.822,5.262
1901.52,3.924,4.961
1901.54,4.021,4.634
1901.56,4.109,4.28
1901.58,4.192,3.914
1901.6,4.266,3.547
1901.62,4.334,3.155
1901.64,4.394,2.762
1901.66,4.444,2.369
1901.68,4.488,1.99
1901.7,4.524,1.623
1901.72,4.552,1.27
1901.74,4.574,0.956
1901.76,4.59,0.668
1901.78,4.601,0.419
1901.8,4.606,0.209
1901.82,4.609,0.052
1901.84,4.607,-0.065
1901.86,4.606,-0.157
1901.88,4.601,-0.209
1901.9,4.596,-0.223
1901.92,4.591,-0.196
1901.94,4.588,-0.157
1901.96,4.585,-0.092
1901.98,4.584,0
1902,4.585,0.118
1902.02,4.588,0.236
1902.04,4.595,0.34
1902.06,4.602,0.445
1902.08,4.612,0.563
1902.1,4.624,0.681
1902.12,4.64,0.772
1902.14,4.656,0.825
1902.16,4.673,0.864
1902.18,4.69,0.89
1902.2,4.709,0.89
1902.22,4.727,0.864
1902.24,4.744,0.798
1902.26,4.76,0.694
1902.28,4.772,0.55
1902.3,4.782,0.38
1902.32,4.788,0.196
1902.34,4.789,-0.026
1902.36,4.788,-0.288
1902.38,4.778,-0.576
1902.4,4.764,-0.877
1902.42,4.744,-1.191
1902.44,4.717,-1.545
1902.46,4.683,-1.911
1902.48,4.64,-2.278
1902.5,4.591,-2.631
1902.52,4.535,-2.985
1902.54,4.472,-3.351
1902.56,4.401,-3.704
1902.58,4.323,-4.032
1902.6,4.24,-4.333
1902.62,4.15,-4.621
1902.64,4.054,-4.896
1902.66,3.954,-5.131
1902.68,3.848,-5.341
1902.7,3.74,-5.524
1902.72,3.627,-5.668
1902.74,3.512,-5.786
1902.76,3.396,-5.904
1902.78,3.277,-6.021
1902.8,3.154,-6.126
1902.82,3.032,-6.218
1902.84,2.906,-6.322
1902.86,2.779,-6.453
1902.88,2.648,-6.61
1902.9,2.515,-6.807
1902.92,2.377,-7.029
1902.94,2.234,-7.278
1902.96,2.086,-7.553
1902.98,1.932,-7.854
1903,1.772,-8.181
1903.02,1.605,-8.535
1903.04,1.431,-8.888
1903.06,1.249,-9.215
1903.08,1.062,-9.49
1903.1,0.869,-9.713
1903.12,0.672,-9.857
1903.14,0.473,-9.896
1903.16,0.275,-9.817
1903.18,0.079,-9.582
1903.2,-0.112,-9.189
1903.22,-0.291,-8.626
1903.24,-0.459,-7.906
1903.26,-0.609,-7.029
1903.28,-0.741,-6.021
1903.3,-0.851,-4.935
1903.32,-0.939,-3.77
1903.34,-1.004,-2.566
1903.36,-1.041,-1.348
1903.38,-1.057,-0.157
1903.4,-1.048,0.982
1903.42,-1.016,2.055
1903.44,-0.964,3.024
1903.46,-0.894,3.888
1903.48,-0.807,4.634
1903.5,-0.707,5.236
1903.52,-0.595,5.681
1903.54,-0.478,5.969
1903.56,-0.355,6.087
1903.58,-0.231,6.048
1903.6,-0.112,5.851
1903.62,0.005,5.511
1903.64,0.112,5.053
1903.66,0.207,4.477
1903.68,0.292,3.835
1903.7,0.361,3.129
1903.72,0.418,2.356
1903.74,0.457,1.558
1903.76,0.479,0.772
1903.78,0.487,0.026
1903.8,0.481,-0.694
1903.82,0.459,-1.388
1903.84,0.424,-2.029
1903.86,0.377,-2.592
1903.88,0.319,-3.076
1903.9,0.253,-3.482
1903.92,0.179,-3.796
1903.94,0.099,-3.992
1903.96,0.017,-4.071
1903.98,-0.064,-4.045
1904,-0.146,-3.927
1904.02,-0.223,-3.691
1904.04,-0.295,-3.351
1904.06,-0.358,-2.919
1904.08,-0.413,-2.395
1904.1,-0.456,-1.793
1904.12,-0.485,-1.126
1904.14,-0.501,-0.445
1904.16,-0.503,0.249
1904.18,-0.492,0.942
1904.2,-0.465,1.623
1904.22,-0.426,2.278
1904.24,-0.374,2.88
1904.26,-0.309,3.416
1904.28,-0.236,3.875
1904.3,-0.154,4.267
1904.32,-0.064,4.595
1904.34,0.031,4.83
1904.36,0.13,4.948
1904.38,0.231,4.961
1904.4,0.33,4.896
1904.42,0.427,4.752
1904.44,0.522,4.516
1904.46,0.609,4.176
1904.48,0.69,3.757
1904.5,0.76,3.286
1904.52,0.822,2.762
1904.54,0.872,2.186
1904.56,0.909,1.558
1904.58,0.935,0.89
1904.6,0.946,0.196
1904.62,0.942,-0.524
1904.64,0.925,-1.27
1904.66,0.892,-2.042
1904.68,0.844,-2.827
1904.7,0.779,-3.613
1904.72,0.699,-4.398
1904.74,0.603,-5.171
1904.76,0.492,-5.917
1904.78,0.366,-6.597
1904.8,0.226,-7.186
1904.82,0.077,-7.658
1904.84,-0.082,-7.985
1904.86,-0.245,-8.155
1904.88,-0.41,-8.142
1904.9,-0.573,-7.946
1904.92,-0.73,-7.553
1904.94,-0.878,-6.964
1904.96,-1.012,-6.192
1904.98,-1.128,-5.275
1905,-1.224,-4.228
1905.02,-1.299,-3.076
1905.04,-1.348,-1.846
1905.06,-1.373,-0.563
1905.08,-1.371,0.746
1905.1,-1.343,2.081
1905.12,-1.288,3.39
1905.14,-1.206,4.647
1905.16,-1.101,5.838
1905.18,-0.972,6.951
1905.2,-0.822,7.946
1905.22,-0.652,8.783
1905.24,-0.468,9.451
1905.26,-0.272,9.948
1905.28,-0.068,10.263
1905.3,0.141,10.393
1905.32,0.35,10.38
1905.34,0.558,10.236
1905.36,0.762,9.988
1905.38,0.958,9.647
1905.4,1.148,9.255
1905.42,1.329,8.849
1905.44,1.502,8.43
1905.46,1.667,8.011
1905.48,1.822,7.592
1905.5,1.97,7.213
1905.52,2.11,6.872
1905.54,2.245,6.571
1905.56,2.372,6.296
1905.58,2.496,6.048
1905.6,2.614,5.825
1905.62,2.728,5.629
1905.64,2.838,5.459
1905.66,2.947,5.288
1905.68,3.05,5.131
1905.7,3.151,4.974
1905.72,3.25,4.83
1905.74,3.344,4.673
1905.76,3.437,4.49
1905.78,3.525,4.28
1905.8,3.608,4.045
1905.82,3.687,3.809
1905.84,3.76,3.56
1905.86,3.83,3.286
1905.88,3.892,2.985
1905.9,3.949,2.67
1905.92,3.999,2.369
1905.94,4.043,2.068
1905.96,4.083,1.767
1905.98,4.114,1.479
1906,4.141,1.204
1906.02,4.163,0.969
1906.04,4.178,0.759
1906.06,4.192,0.589
1906.08,4.202,0.458
1906.1,4.21,0.353
1906.12,4.216,0.288
1906.14,4.221,0.262
1906.16,4.225,0.275
1906.18,4.232,0.327
1906.2,4.238,0.406
1906.22,4.247,0.511
1906.24,4.258,0.641
1906.26,4.273,0.785
1906.28,4.29,0.956
1906.3,4.31,1.139
1906.32,4.335,1.335
1906.34,4.364,1.532
1906.36,4.397,1.728
1906.38,4.433,1.911
1906.4,4.474,2.081
1906.42,4.516,2.238
1906.44,4.563,2.356
1906.46,4.612,2.448
1906.48,4.661,2.5
1906.5,4.712,2.513
1906.52,4.763,2.474
1906.54,4.811,2.382
1906.56,4.858,2.251
1906.58,4.902,2.055
1906.6,4.942,1.806
1906.62,4.975,1.505
1906.64,5.003,1.165
1906.66,5.022,0.772
1906.68,5.034,0.34
1906.7,5.036,-0.105
1906.72,5.03,-0.576
1906.74,5.014,-1.06
1906.76,4.987,-1.558
1906.78,4.951,-2.055
1906.8,4.906,-2.553
1906.82,4.849,-3.063
1906.84,4.783,-3.56
1906.86,4.706,-4.019
1906.88,4.621,-4.451
1906.9,4.529,-4.856
1906.92,4.427,-5.249
1906.94,4.318,-5.603
1906.96,4.202,-5.904
1906.98,4.081,-6.178
1907,3.955,-6.414
1907.02,3.823,-6.624
1907.04,3.69,-6.807
1907.06,3.552,-6.977
1907.08,3.41,-7.134
1907.1,3.266,-7.278
1907.12,3.12,-7.435
1907.14,2.969,-7.618
1907.16,2.815,-7.828
1907.18,2.656,-8.05
1907.2,2.493,-8.312
1907.22,2.325,-8.626
1907.24,2.149,-8.993
1907.26,1.965,-9.386
1907.28,1.773,-9.791
1907.3,1.574,-10.21
1907.32,1.365,-10.642
1907.34,1.148,-11.048
1907.36,0.922,-11.375
1907.38,0.691,-11.598
1907.4,0.457,-11.676
1907.42,0.221,-11.598
1907.44,-0.009,-11.323
1907.46,-0.234,-10.839
1907.48,-0.446,-10.145
1907.5,-0.642,-9.228
1907.52,-0.818,-8.129
1907.54,-0.969,-6.872
1907.56,-1.095,-5.498
1907.58,-1.191,-4.032
1907.6,-1.257,-2.5
1907.62,-1.291,-0.969
1907.64,-1.294,0.537
1907.66,-1.269,1.977
1907.68,-1.214,3.351
1907.7,-1.134,4.634
1907.72,-1.027,5.786
1907.74,-0.9,6.781
1907.76,-0.754,7.592
1907.78,-0.594,8.221
1907.8,-0.423,8.626
1907.82,-0.245,8.823
1907.84,-0.068,8.81
1907.86,0.11,8.6
1907.88,0.28,8.194
1907.9,0.44,7.631
1907.92,0.586,6.951
1907.94,0.719,6.165
1907.96,0.834,5.288
1907.98,0.931,4.333
1908,1.008,3.351
1908.02,1.065,2.33
1908.04,1.103,1.296
1908.06,1.117,0.262
1908.08,1.112,-0.759
1908.1,1.087,-1.741
1908.12,1.041,-2.71
1908.14,0.979,-3.639
1908.16,0.895,-4.516
1908.18,0.796,-5.341
1908.2,0.682,-6.087
1908.22,0.551,-6.728
1908.24,0.41,-7.239
1908.26,0.261,-7.605
1908.28,0.104,-7.828
1908.3,-0.055,-7.867
1908.32,-0.214,-7.723
1908.34,-0.366,-7.396
1908.36,-0.512,-6.885
1908.38,-0.644,-6.205
1908.4,-0.762,-5.354
1908.42,-0.861,-4.372
1908.44,-0.938,-3.272
1908.46,-0.993,-2.107
1908.48,-1.023,-0.89
1908.5,-1.029,0.353
1908.52,-1.008,1.584
1908.54,-0.964,2.775
1908.56,-0.897,3.914
1908.58,-0.807,4.987
1908.6,-0.696,5.943
1908.62,-0.567,6.754
1908.64,-0.424,7.422
1908.66,-0.269,7.946
1908.68,-0.104,8.312
1908.7,0.066,8.495
1908.72,0.239,8.508
1908.74,0.408,8.391
1908.76,0.575,8.155
1908.78,0.737,7.815
1908.8,0.889,7.357
1908.82,1.032,6.82
1908.84,1.162,6.244
1908.86,1.282,5.629
1908.88,1.389,4.974
1908.9,1.481,4.267
1908.92,1.56,3.534
1908.94,1.623,2.788
1908.96,1.671,2.029
1908.98,1.704,1.257
1909,1.722,0.445
1909.02,1.723,-0.393
1909.04,1.706,-1.257
1909.06,1.673,-2.147
1909.08,1.621,-3.063
1909.1,1.55,-4.006
1909.12,1.461,-4.961
1909.14,1.352,-5.93
1909.16,1.224,-6.912
1909.18,1.076,-7.88
1909.2,0.908,-8.796
1909.22,0.723,-9.621
1909.24,0.522,-10.328
1909.26,0.308,-10.891
1909.28,0.083,-11.27
1909.3,-0.146,-11.414
1909.32,-0.377,-11.297
1909.34,-0.602,-10.904
1909.36,-0.817,-10.249
1909.38,-1.015,-9.359
1909.4,-1.194,-8.26
1909.42,-1.348,-6.977
1909.44,-1.475,-5.537
1909.46,-1.571,-3.979
1909.48,-1.635,-2.343
1909.5,-1.665,-0.681
1909.52,-1.662,0.995
1909.54,-1.626,2.67
1909.56,-1.555,4.333
1909.58,-1.451,5.93
1909.6,-1.316,7.435
1909.62,-1.153,8.823
1909.64,-0.961,10.053
1909.66,-0.748,11.087
1909.68,-0.515,11.873
1909.7,-0.269,12.409
1909.72,-0.016,12.71
1909.74,0.242,12.802
1909.76,0.5,12.71
1909.78,0.752,12.449
1909.8,0.999,12.069
1909.82,1.236,11.624
1909.84,1.464,11.153
1909.86,1.682,10.681
1909.88,1.891,10.223
1909.9,2.091,9.804
1909.92,2.282,9.451
1909.94,2.468,9.176
1909.96,2.648,8.94
1909.98,2.826,8.744
1910,2.997,8.587
1910.02,3.168,8.456
1910.04,3.336,8.338
1910.06,3.501,8.221
1910.08,3.665,8.116
1910.1,3.826,7.972
1910.12,3.985,7.762
1910.14,4.137,7.487
1910.16,4.285,7.16
1910.18,4.425,6.754
1910.2,4.557,6.231
1910.22,4.676,5.616
1910.24,4.782,4.922
1910.26,4.874,4.163
1910.28,4.95,3.338
1910.3,5.008,2.461
1910.32,5.049,1.584
1910.34,5.071,0.72
1910.36,5.077,-0.105
1910.38,5.066,-0.877
1910.4,5.041,-1.597
1910.42,5.001,-2.238
1910.44,4.95,-2.788
1910.46,4.888,-3.246
1910.48,4.819,-3.613
1910.5,4.742,-3.875
1910.52,4.662,-4.032
1910.54,4.58,-4.11
1910.56,4.497,-4.11
1910.58,4.414,-4.032
1910.6,4.335,-3.875
1910.62,4.258,-3.652
1910.64,4.188,-3.377
1910.66,4.123,-3.05
1910.68,4.065,-2.683
1910.7,4.015,-2.291
1910.72,3.974,-1.885
1910.74,3.94,-1.466
1910.76,3.914,-1.034
1910.78,3.899,-0.589
1910.8,3.891,-0.17
1910.82,3.892,0.236
1910.84,3.9,0.641
1910.86,3.918,1.034
1910.88,3.943,1.414
1910.9,3.974,1.754
1910.92,4.013,2.068
1910.94,4.057,2.343
1910.96,4.108,2.579
1910.98,4.161,2.775
1911,4.219,2.932
1911.02,4.279,3.037
1911.04,4.342,3.063
1911.06,4.403,3.024
1911.08,4.463,2.919
1911.1,4.521,2.749
1911.12,4.574,2.487
1911.14,4.621,2.16
1911.16,4.661,1.78
1911.18,4.694,1.348
1911.2,4.716,0.864
1911.22,4.728,0.34
1911.24,4.73,-0.196
1911.26,4.72,-0.759
1911.28,4.7,-1.322
1911.3,4.667,-1.872
1911.32,4.624,-2.409
1911.34,4.571,-2.919
1911.36,4.507,-3.39
1911.38,4.434,-3.796
1911.4,4.354,-4.136
1911.42,4.268,-4.424
1911.44,4.177,-4.647
1911.46,4.081,-4.817
1911.48,3.984,-4.922
1911.5,3.883,-4.961
1911.52,3.784,-4.948
1911.54,3.685,-4.883
1911.56,3.588,-4.791
1911.58,3.493,-4.66
1911.6,3.401,-4.503
1911.62,3.313,-4.333
1911.64,3.228,-4.15
1911.66,3.146,-3.966
1911.68,3.069,-3.77
1911.7,2.996,-3.574
1911.72,2.926,-3.377
1911.74,2.86,-3.194
1911.76,2.799,-3.024
1911.78,2.739,-2.854
1911.8,2.684,-2.697
1911.82,2.633,-2.553
1911.84,2.582,-2.435
1911.86,2.535,-2.33
1911.88,2.49,-2.251
1911.9,2.446,-2.212
1911.92,2.402,-2.186
1911.94,2.358,-2.186
1911.96,2.315,-2.225
1911.98,2.27,-2.304
1912,2.223,-2.409
1912.02,2.174,-2.539
1912.04,2.122,-2.736
1912.06,2.066,-2.985
1912.08,2.003,-3.286
1912.1,1.935,-3.626
1912.12,1.858,-4.019
1912.14,1.775,-4.477
1912.16,1.681,-5
1912.18,1.576,-5.589
1912.2,1.458,-6.218
1912.22,1.327,-6.898
1912.24,1.183,-7.605
1912.26,1.023,-8.338
1912.28,0.85,-9.058
1912.3,0.66,-9.739
1912.32,0.459,-10.354
1912.34,0.245,-10.852
1912.36,0.022,-11.205
1912.38,-0.206,-11.362
1912.4,-0.435,-11.323
1912.42,-0.661,-11.074
1912.44,-0.881,-10.603
1912.46,-1.089,-9.909
1912.48,-1.28,-9.019
1912.5,-1.451,-7.959
1912.52,-1.601,-6.754
1912.54,-1.723,-5.445
1912.56,-1.819,-4.045
1912.58,-1.887,-2.579
1912.6,-1.923,-1.06
1912.62,-1.929,0.497
1912.64,-1.904,2.068
1912.66,-1.846,3.652
1912.68,-1.758,5.21
1912.7,-1.637,6.728
1912.72,-1.488,8.181
1912.74,-1.308,9.53
1912.76,-1.104,10.734
1912.78,-0.877,11.742
1912.8,-0.631,12.527
1912.82,-0.372,13.077
1912.84,-0.105,13.378
1912.86,0.167,13.456
1912.88,0.435,13.352
1912.9,0.702,13.103
1912.92,0.961,12.763
1912.94,1.213,12.357
1912.96,1.456,11.951
1912.98,1.69,11.558
1913,1.918,11.218
1913.02,2.138,10.956
1913.04,2.355,10.773
1913.06,2.568,10.681
1913.08,2.78,10.668
1913.1,2.994,10.747
1913.12,3.209,10.878
1913.14,3.429,11.048
1913.16,3.651,11.231
1913.18,3.878,11.401
1913.2,4.108,11.519
1913.22,4.34,11.519
1913.24,4.571,11.375
1913.26,4.797,11.048
1913.28,5.016,10.511
1913.3,5.221,9.739
1913.32,5.408,8.731
1913.34,5.573,7.527
1913.36,5.711,6.139
1913.38,5.821,4.581
1913.4,5.897,2.906
1913.42,5.938,1.178
1913.44,5.944,-0.537
1913.46,5.916,-2.238
1913.48,5.854,-3.901
1913.5,5.759,-5.485
1913.52,5.633,-6.951
1913.54,5.479,-8.26
1913.56,5.3,-9.386
1913.58,5.1,-10.289
1913.6,4.885,-10.982
1913.62,4.659,-11.493
1913.64,4.423,-11.833
1913.66,4.183,-12.004
1913.68,3.941,-12.043
1913.7,3.701,-12.017
1913.72,3.46,-11.977
1913.74,3.222,-11.938
1913.76,2.983,-11.912
1913.78,2.746,-11.938
1913.8,2.507,-12.043
1913.82,2.265,-12.239
1913.84,2.018,-12.514
1913.86,1.766,-12.841
1913.88,1.505,-13.195
1913.9,1.238,-13.548
1913.92,0.963,-13.849
1913.94,0.682,-14.032
1913.96,0.399,-14.046
1913.98,0.118,-13.862
1914,-0.159,-13.443
1914.02,-0.424,-12.763
1914.04,-0.672,-11.82
1914.06,-0.9,-10.655
1914.08,-1.101,-9.294
1914.1,-1.274,-7.775
1914.12,-1.414,-6.126
1914.14,-1.521,-4.398
1914.16,-1.59,-2.631
1914.18,-1.626,-0.864
1914.2,-1.624,0.864
1914.22,-1.59,2.539
1914.24,-1.522,4.136
1914.26,-1.423,5.642
1914.28,-1.294,7.003
1914.3,-1.14,8.194
1914.32,-0.964,9.176
1914.34,-0.77,9.922
1914.36,-0.564,10.42
1914.38,-0.35,10.655
1914.4,-0.134,10.642
1914.42,0.079,10.38
1914.44,0.284,9.909
1914.46,0.478,9.268
1914.48,0.657,8.495
1914.5,0.818,7.618
1914.52,0.963,6.65
1914.54,1.085,5.616
1914.56,1.188,4.542
1914.58,1.268,3.469
1914.6,1.326,2.395
1914.62,1.363,1.335
1914.64,1.379,0.288
1914.66,1.374,-0.733
1914.68,1.349,-1.715
1914.7,1.305,-2.657
1914.72,1.243,-3.56
1914.74,1.162,-4.411
1914.76,1.065,-5.197
1914.78,0.953,-5.917
1914.8,0.828,-6.558
1914.82,0.69,-7.121
1914.84,0.542,-7.566
1914.86,0.385,-7.88
1914.88,0.225,-8.05
1914.9,0.061,-8.05
1914.92,-0.101,-7.88
1914.94,-0.256,-7.514
1914.96,-0.404,-6.977
1914.98,-0.537,-6.283
1915,-0.657,-5.432
1915.02,-0.757,-4.451
1915.04,-0.836,-3.351
1915.06,-0.892,-2.199
1915.08,-0.924,-1.021
1915.1,-0.933,0.17
1915.12,-0.917,1.348
1915.14,-0.878,2.487
1915.16,-0.817,3.56
1915.18,-0.735,4.542
1915.2,-0.633,5.406
1915.22,-0.517,6.139
1915.24,-0.386,6.728
1915.26,-0.245,7.173
1915.28,-0.097,7.448
1915.3,0.055,7.566
1915.32,0.207,7.54
1915.34,0.358,7.37
1915.36,0.504,7.082
1915.38,0.642,6.676
1915.4,0.773,6.165
1915.42,0.891,5.563
1915.44,0.996,4.883
1915.46,1.087,4.163
1915.48,1.162,3.403
1915.5,1.224,2.592
1915.52,1.268,1.728
1915.54,1.293,0.838
1915.56,1.301,-0.052
1915.58,1.291,-0.969
1915.6,1.263,-1.924
1915.62,1.214,-2.893
1915.64,1.147,-3.848
1915.66,1.06,-4.804
1915.68,0.955,-5.76
1915.7,0.829,-6.676
1915.72,0.686,-7.527
1915.74,0.528,-8.286
1915.76,0.353,-8.927
1915.78,0.168,-9.399
1915.8,-0.025,-9.673
1915.82,-0.221,-9.752
1915.84,-0.418,-9.608
1915.86,-0.609,-9.228
1915.88,-0.79,-8.613
1915.9,-0.957,-7.789
1915.92,-1.104,-6.794
1915.94,-1.23,-5.642
1915.96,-1.332,-4.346
1915.98,-1.406,-2.932
1916,-1.45,-1.453
1916.02,-1.464,0.039
1916.04,-1.448,1.532
1916.06,-1.403,3.024
1916.08,-1.327,4.49
1916.1,-1.222,5.89
1916.12,-1.09,7.186
1916.14,-0.933,8.351
1916.16,-0.754,9.359
1916.18,-0.556,10.171
1916.2,-0.344,10.773
1916.22,-0.123,11.166
1916.24,0.105,11.362
1916.26,0.335,11.375
1916.28,0.562,11.231
1916.3,0.785,10.969
1916.32,1.002,10.603
1916.34,1.211,10.171
1916.36,1.409,9.7
1916.38,1.599,9.215
1916.4,1.778,8.757
1916.42,1.948,8.325
1916.44,2.111,7.919
1916.46,2.265,7.54
1916.48,2.411,7.199
