Time (s) Auto,Angle (rad) Minus pi/2,Angular Velocity (rad/s) Minus pi/2
375.58,-2.289,-1.492
375.6,-2.301,0.209
375.62,-2.281,1.95
375.64,-2.224,3.704
375.66,-2.132,5.459
375.68,-2.006,7.199
375.7,-1.844,8.94
375.72,-1.648,10.629
375.74,-1.417,12.187
375.76,-1.158,13.574
375.78,-0.872,14.739
375.8,-0.564,15.629
375.82,-0.242,16.179
375.84,0.088,16.402
375.86,0.418,16.349
375.88,0.745,16.061
375.9,1.063,15.577
375.92,1.37,14.975
375.94,1.662,14.32
375.96,1.943,13.679
375.98,2.209,13.077
376,2.465,12.54
376.02,2.71,12.095
376.04,2.947,11.729
376.06,3.178,11.454
376.08,3.404,11.257
376.1,3.627,11.1
376.12,3.848,10.943
376.14,4.065,10.773
376.16,4.279,10.564
376.18,4.489,10.263
376.2,4.692,9.817
376.22,4.884,9.228
376.24,5.063,8.482
376.26,5.226,7.566
376.28,5.367,6.48
376.3,5.487,5.249
376.32,5.579,3.901
376.34,5.644,2.461
376.36,5.678,0.995
376.38,5.683,-0.471
376.4,5.66,-1.898
376.42,5.606,-3.272
376.44,5.528,-4.555
376.46,5.422,-5.72
376.48,5.297,-6.754
376.5,5.151,-7.645
376.52,4.989,-8.391
376.54,4.813,-8.967
376.56,4.628,-9.386
376.58,4.436,-9.673
376.6,4.24,-9.857
376.62,4.04,-9.961
376.64,3.841,-10.014
376.66,3.64,-10.04
376.68,3.438,-10.066
376.7,3.237,-10.105
376.72,3.035,-10.21
376.74,2.831,-10.393
376.76,2.62,-10.642
376.78,2.405,-10.969
376.8,2.183,-11.362
376.82,1.951,-11.82
376.84,1.711,-12.318
376.86,1.459,-12.815
376.88,1.197,-13.273
376.9,0.927,-13.614
376.92,0.65,-13.81
376.94,0.372,-13.836
376.96,0.094,-13.64
376.98,-0.178,-13.195
377,-0.437,-12.488
377.02,-0.68,-11.545
377.04,-0.902,-10.393
377.06,-1.098,-9.071
377.08,-1.266,-7.631
377.1,-1.404,-6.1
377.12,-1.511,-4.516
377.14,-1.585,-2.906
377.16,-1.627,-1.309
377.18,-1.637,0.249
377.2,-1.616,1.741
377.22,-1.566,3.155
377.24,-1.489,4.49
377.26,-1.385,5.733
377.28,-1.258,6.846
377.3,-1.109,7.789
377.32,-0.944,8.535
377.34,-0.765,9.071
377.36,-0.578,9.399
377.38,-0.386,9.49
377.4,-0.195,9.359
377.42,-0.009,9.006
377.44,0.168,8.456
377.46,0.331,7.736
377.48,0.479,6.885
377.5,0.608,5.943
377.52,0.718,4.935
377.54,0.806,3.888
377.56,0.873,2.827
377.58,0.919,1.767
377.6,0.944,0.72
377.62,0.947,-0.275
377.64,0.931,-1.204
377.66,0.898,-2.055
377.68,0.848,-2.854
377.7,0.784,-3.587
377.72,0.704,-4.228
377.74,0.613,-4.778
377.76,0.512,-5.21
377.78,0.402,-5.524
377.8,0.289,-5.707
377.82,0.173,-5.747
377.84,0.057,-5.655
377.86,-0.055,-5.419
377.88,-0.162,-5.053
377.9,-0.259,-4.568
377.92,-0.346,-3.966
377.94,-0.419,-3.259
377.96,-0.478,-2.474
377.98,-0.518,-1.636
378,-0.543,-0.772
378.02,-0.55,0.092
378.04,-0.539,0.929
378.06,-0.512,1.715
378.08,-0.47,2.448
378.1,-0.413,3.115
378.12,-0.344,3.704
378.14,-0.264,4.202
378.16,-0.174,4.581
378.18,-0.079,4.83
378.2,0.02,4.948
378.22,0.121,4.948
378.24,0.22,4.843
378.26,0.316,4.621
378.28,0.407,4.28
378.3,0.489,3.835
378.32,0.561,3.299
378.34,0.622,2.683
378.36,0.669,1.99
378.38,0.702,1.244
378.4,0.719,0.471
378.42,0.721,-0.34
378.44,0.707,-1.178
378.46,0.674,-2.029
378.48,0.625,-2.88
378.5,0.559,-3.704
378.52,0.476,-4.49
378.54,0.379,-5.21
378.56,0.267,-5.851
378.58,0.143,-6.401
378.6,0.009,-6.82
378.62,-0.132,-7.082
378.64,-0.276,-7.173
378.66,-0.421,-7.082
378.68,-0.562,-6.807
378.7,-0.696,-6.349
378.72,-0.818,-5.733
378.74,-0.927,-4.987
378.76,-1.019,-4.123
378.78,-1.093,-3.142
378.8,-1.147,-2.068
378.82,-1.177,-0.956
378.84,-1.184,0.183
378.86,-1.17,1.348
378.88,-1.131,2.513
378.9,-1.068,3.652
378.92,-0.985,4.739
378.94,-0.878,5.76
378.96,-0.752,6.676
378.98,-0.609,7.474
379,-0.452,8.155
379.02,-0.281,8.692
379.04,-0.102,9.058
379.06,0.083,9.255
379.08,0.27,9.294
379.1,0.457,9.176
379.12,0.639,8.914
379.14,0.815,8.522
379.16,0.982,8.037
379.18,1.137,7.487
379.2,1.282,6.885
379.22,1.414,6.244
379.24,1.532,5.563
379.26,1.637,4.869
379.28,1.726,4.176
379.3,1.803,3.482
379.32,1.866,2.775
379.34,1.915,2.029
379.36,1.948,1.27
379.38,1.965,0.511
379.4,1.968,-0.262
379.42,1.956,-1.073
379.44,1.926,-1.924
379.46,1.879,-2.814
379.48,1.814,-3.757
379.5,1.729,-4.752
379.52,1.624,-5.786
379.54,1.499,-6.846
379.56,1.351,-7.933
379.58,1.181,-9.019
379.6,0.99,-10.079
379.62,0.778,-11.061
379.64,0.545,-11.912
379.66,0.298,-12.579
379.68,0.039,-13.011
379.7,-0.226,-13.195
379.72,-0.492,-13.103
379.74,-0.754,-12.737
379.76,-1.005,-12.095
379.78,-1.241,-11.205
379.8,-1.456,-10.119
379.82,-1.648,-8.875
379.84,-1.813,-7.514
379.86,-1.949,-6.048
379.88,-2.056,-4.503
379.9,-2.13,-2.906
379.92,-2.172,-1.283
379.94,-2.182,0.367
379.96,-2.158,2.042
379.98,-2.1,3.718
380,-2.009,5.393
380.02,-1.885,7.055
380.04,-1.726,8.705
380.06,-1.536,10.289
380.08,-1.313,11.742
380.1,-1.063,13.025
380.12,-0.79,14.085
380.14,-0.496,14.896
380.16,-0.19,15.394
380.18,0.124,15.577
380.2,0.437,15.499
380.22,0.746,15.197
380.24,1.048,14.739
380.26,1.337,14.163
380.28,1.615,13.535
380.3,1.879,12.907
380.32,2.13,12.305
380.34,2.37,11.781
380.36,2.6,11.336
380.38,2.823,10.969
380.4,3.038,10.681
380.42,3.248,10.472
380.44,3.456,10.328
380.46,3.662,10.21
380.48,3.864,10.105
380.5,4.065,9.988
380.52,4.265,9.817
380.54,4.459,9.543
380.56,4.648,9.15
380.58,4.827,8.626
380.6,4.995,7.946
380.62,5.148,7.108
380.64,5.281,6.113
380.66,5.394,5
380.68,5.482,3.783
380.7,5.546,2.474
380.72,5.583,1.113
380.74,5.59,-0.262
380.76,5.572,-1.597
380.78,5.526,-2.88
380.8,5.455,-4.097
380.82,5.361,-5.223
380.84,5.245,-6.231
380.86,5.11,-7.108
380.88,4.959,-7.841
380.9,4.794,-8.43
380.92,4.62,-8.875
380.94,4.438,-9.189
380.96,4.251,-9.399
380.98,4.061,-9.53
381,3.869,-9.608
381.02,3.676,-9.66
381.04,3.482,-9.713
381.06,3.288,-9.791
381.08,3.091,-9.909
381.1,2.892,-10.079
381.12,2.689,-10.315
381.14,2.48,-10.629
381.16,2.265,-11.022
381.18,2.04,-11.48
381.2,1.806,-11.977
381.22,1.561,-12.475
381.24,1.307,-12.946
381.26,1.043,-13.339
381.28,0.771,-13.627
381.3,0.496,-13.744
381.32,0.218,-13.653
381.34,-0.053,-13.313
381.36,-0.317,-12.71
381.38,-0.565,-11.873
381.4,-0.795,-10.812
381.42,-1.001,-9.569
381.44,-1.18,-8.181
381.46,-1.329,-6.676
381.48,-1.448,-5.105
381.5,-1.533,-3.508
381.52,-1.588,-1.911
381.54,-1.61,-0.34
381.56,-1.601,1.204
381.58,-1.561,2.67
381.6,-1.492,4.045
381.62,-1.398,5.301
381.64,-1.279,6.44
381.66,-1.139,7.448
381.68,-0.979,8.273
381.7,-0.804,8.888
381.72,-0.62,9.268
381.74,-0.43,9.425
381.76,-0.24,9.359
381.78,-0.053,9.084
381.8,0.126,8.613
381.82,0.294,7.959
381.84,0.446,7.147
381.86,0.581,6.218
381.88,0.696,5.21
381.9,0.79,4.163
381.92,0.862,3.089
381.94,0.914,2.003
381.96,0.942,0.929
381.98,0.95,-0.105
382,0.938,-1.073
382.02,0.906,-1.99
382.04,0.858,-2.841
382.06,0.792,-3.626
382.08,0.712,-4.32
382.1,0.617,-4.909
382.12,0.514,-5.393
382.14,0.401,-5.747
382.16,0.281,-5.969
382.18,0.16,-6.048
382.2,0.038,-5.982
382.22,-0.082,-5.76
382.24,-0.195,-5.38
382.26,-0.298,-4.883
382.28,-0.391,-4.267
382.3,-0.471,-3.534
382.32,-0.534,-2.697
382.34,-0.58,-1.806
382.36,-0.606,-0.903
382.38,-0.616,0
382.4,-0.606,0.903
382.42,-0.58,1.78
382.44,-0.534,2.592
382.46,-0.474,3.325
382.48,-0.401,3.979
382.5,-0.314,4.542
382.52,-0.217,4.987
382.54,-0.113,5.315
382.56,-0.003,5.524
382.58,0.11,5.589
382.6,0.223,5.511
382.62,0.331,5.315
382.64,0.437,5.013
382.66,0.534,4.608
382.68,0.622,4.084
382.7,0.699,3.469
382.72,0.762,2.775
382.74,0.811,2.016
382.76,0.844,1.204
382.78,0.859,0.353
382.8,0.858,-0.524
382.82,0.839,-1.414
382.84,0.801,-2.317
382.86,0.746,-3.22
382.88,0.672,-4.11
382.9,0.581,-4.974
382.92,0.473,-5.773
382.94,0.349,-6.48
382.96,0.212,-7.069
382.98,0.064,-7.527
383,-0.091,-7.828
383.02,-0.251,-7.946
383.04,-0.412,-7.88
383.06,-0.569,-7.618
383.08,-0.719,-7.173
383.1,-0.858,-6.545
383.12,-0.983,-5.773
383.14,-1.09,-4.869
383.16,-1.18,-3.835
383.18,-1.246,-2.71
383.2,-1.288,-1.518
383.22,-1.307,-0.288
383.24,-1.301,0.969
383.26,-1.268,2.225
383.28,-1.211,3.469
383.3,-1.129,4.673
383.32,-1.023,5.825
383.34,-0.895,6.885
383.36,-0.746,7.828
383.38,-0.58,8.626
383.4,-0.399,9.268
383.42,-0.207,9.739
383.44,-0.006,10.027
383.46,0.196,10.132
383.48,0.401,10.066
383.5,0.602,9.844
383.52,0.796,9.477
383.54,0.982,9.006
383.56,1.158,8.456
383.58,1.321,7.854
383.6,1.472,7.213
383.62,1.61,6.558
383.64,1.734,5.89
383.66,1.846,5.21
383.68,1.943,4.516
383.7,2.026,3.822
383.72,2.095,3.142
383.74,2.152,2.461
383.76,2.194,1.767
383.78,2.223,1.06
383.8,2.237,0.34
383.82,2.237,-0.419
383.84,2.221,-1.217
383.86,2.188,-2.055
383.88,2.139,-2.932
383.9,2.072,-3.848
383.92,1.985,-4.817
383.94,1.88,-5.851
383.96,1.753,-6.951
383.98,1.602,-8.09
384,1.429,-9.228
384.02,1.233,-10.354
384.04,1.015,-11.441
384.06,0.774,-12.435
384.08,0.515,-13.26
384.1,0.24,-13.849
384.12,-0.042,-14.176
384.14,-0.33,-14.203
384.16,-0.616,-13.915
384.18,-0.891,-13.326
384.2,-1.151,-12.475
384.22,-1.393,-11.388
384.24,-1.61,-10.092
384.26,-1.799,-8.652
384.28,-1.957,-7.121
384.3,-2.084,-5.511
384.32,-2.179,-3.835
384.34,-2.238,-2.121
384.36,-2.264,-0.393
384.38,-2.254,1.348
384.4,-2.21,3.102
384.42,-2.13,4.869
384.44,-2.015,6.637
384.46,-1.865,8.378
384.48,-1.679,10.066
384.5,-1.461,11.65
384.52,-1.211,13.09
384.54,-0.935,14.32
384.56,-0.635,15.276
384.58,-0.319,15.917
384.6,0.006,16.218
384.62,0.335,16.218
384.64,0.658,15.97
384.66,0.975,15.538
384.68,1.282,14.975
384.7,1.576,14.32
384.72,1.855,13.653
384.74,2.121,13.025
384.76,2.375,12.462
384.78,2.619,11.977
384.8,2.853,11.572
384.82,3.08,11.244
384.84,3.302,10.982
384.86,3.519,10.76
384.88,3.732,10.577
384.9,3.941,10.393
384.92,4.148,10.171
384.94,4.35,9.883
384.96,4.544,9.503
384.98,4.731,9.006
385,4.907,8.351
385.02,5.067,7.527
385.04,5.21,6.558
385.06,5.331,5.459
385.08,5.43,4.241
385.1,5.503,2.945
385.12,5.548,1.597
385.14,5.567,0.236
385.16,5.557,-1.1
385.18,5.521,-2.382
385.2,5.462,-3.587
385.22,5.377,-4.699
385.24,5.272,-5.694
385.26,5.148,-6.558
385.28,5.008,-7.291
385.3,4.854,-7.867
385.32,4.69,-8.299
385.34,4.521,-8.6
385.36,4.345,-8.796
385.38,4.167,-8.888
385.4,3.988,-8.901
385.42,3.811,-8.888
385.44,3.633,-8.862
385.46,3.456,-8.823
385.48,3.28,-8.796
385.5,3.105,-8.823
385.52,2.928,-8.914
385.54,2.749,-9.071
385.56,2.567,-9.294
385.58,2.378,-9.595
385.6,2.183,-9.948
385.62,1.981,-10.354
385.64,1.77,-10.812
385.66,1.549,-11.284
385.68,1.318,-11.729
385.7,1.079,-12.121
385.72,0.833,-12.435
385.74,0.58,-12.619
385.76,0.325,-12.619
385.78,0.072,-12.422
385.8,-0.174,-12.017
385.82,-0.412,-11.388
385.84,-0.633,-10.551
385.86,-0.836,-9.53
385.88,-1.016,-8.378
385.9,-1.172,-7.121
385.92,-1.302,-5.773
385.94,-1.404,-4.372
385.96,-1.477,-2.958
385.98,-1.522,-1.571
386,-1.539,-0.223
386.02,-1.53,1.086
386.04,-1.495,2.317
386.06,-1.436,3.469
386.08,-1.356,4.529
386.1,-1.253,5.472
386.12,-1.134,6.283
386.14,-1.001,6.938
386.16,-0.855,7.435
386.18,-0.701,7.749
386.2,-0.542,7.893
386.22,-0.383,7.88
386.24,-0.225,7.697
386.26,-0.072,7.357
386.28,0.071,6.885
386.3,0.204,6.322
386.32,0.325,5.668
386.34,0.432,4.948
386.36,0.523,4.202
386.38,0.6,3.443
386.4,0.661,2.67
386.42,0.707,1.898
386.44,0.737,1.152
386.46,0.752,0.445
386.48,0.754,-0.209
386.5,0.743,-0.798
386.52,0.721,-1.335
386.54,0.69,-1.82
386.56,0.647,-2.251
386.58,0.598,-2.618
386.6,0.542,-2.906
386.62,0.481,-3.115
386.64,0.416,-3.246
386.66,0.35,-3.325
386.68,0.283,-3.338
386.7,0.215,-3.259
386.72,0.151,-3.089
386.74,0.091,-2.867
386.76,0.036,-2.605
386.78,-0.014,-2.291
386.8,-0.057,-1.924
386.82,-0.091,-1.532
386.84,-0.118,-1.126
386.86,-0.137,-0.72
386.88,-0.146,-0.34
386.9,-0.149,0.013
386.92,-0.146,0.34
386.94,-0.135,0.628
386.96,-0.119,0.864
386.98,-0.101,1.047
387,-0.077,1.178
387.02,-0.052,1.244
387.04,-0.027,1.244
387.06,-0.002,1.191
387.08,0.022,1.073
387.1,0.042,0.903
387.12,0.058,0.681
387.14,0.071,0.406
387.16,0.075,0.092
387.18,0.074,-0.249
387.2,0.066,-0.602
387.22,0.05,-0.982
387.24,0.027,-1.374
387.26,-0.005,-1.741
387.28,-0.044,-2.081
387.3,-0.088,-2.382
387.32,-0.14,-2.644
387.34,-0.195,-2.841
387.36,-0.254,-2.932
387.38,-0.314,-2.932
387.4,-0.372,-2.841
387.42,-0.429,-2.683
387.44,-0.481,-2.435
387.46,-0.528,-2.094
387.48,-0.565,-1.676
387.5,-0.595,-1.191
387.52,-0.614,-0.668
387.54,-0.622,-0.092
387.56,-0.619,0.511
387.58,-0.602,1.126
387.6,-0.573,1.728
387.62,-0.533,2.317
387.64,-0.481,2.906
387.66,-0.416,3.456
387.68,-0.341,3.953
387.7,-0.258,4.385
387.72,-0.165,4.752
387.74,-0.066,5.04
387.76,0.038,5.236
387.78,0.145,5.354
387.8,0.253,5.393
387.82,0.361,5.341
387.84,0.468,5.197
387.86,0.57,4.961
387.88,0.668,4.66
387.9,0.757,4.307
387.92,0.84,3.888
387.94,0.914,3.403
387.96,0.977,2.867
387.98,1.029,2.304
388,1.07,1.702
388.02,1.098,1.06
388.04,1.112,0.406
388.06,1.114,-0.262
388.08,1.103,-0.942
388.1,1.076,-1.649
388.12,1.037,-2.369
388.14,0.982,-3.102
388.16,0.913,-3.848
388.18,0.828,-4.581
388.2,0.729,-5.301
388.22,0.616,-5.995
388.24,0.489,-6.65
388.26,0.349,-7.226
388.28,0.198,-7.684
388.3,0.039,-8.024
388.32,-0.124,-8.247
388.34,-0.292,-8.325
388.36,-0.46,-8.234
388.38,-0.624,-7.972
388.4,-0.781,-7.566
388.42,-0.928,-7.016
388.44,-1.063,-6.322
388.46,-1.183,-5.511
388.48,-1.285,-4.595
388.5,-1.368,-3.587
388.52,-1.429,-2.5
388.54,-1.469,-1.348
388.56,-1.484,-0.157
388.58,-1.475,1.047
388.6,-1.442,2.251
388.62,-1.385,3.456
388.64,-1.304,4.647
388.66,-1.199,5.799
388.68,-1.071,6.885
388.7,-0.922,7.867
388.72,-0.754,8.718
388.74,-0.572,9.425
388.76,-0.375,9.961
388.78,-0.17,10.315
388.8,0.039,10.472
388.82,0.251,10.459
388.84,0.46,10.302
388.86,0.664,10.001
388.88,0.862,9.582
388.9,1.049,9.071
388.92,1.225,8.508
388.94,1.39,7.906
388.96,1.543,7.278
388.98,1.681,6.637
389,1.808,6.008
389.02,1.921,5.406
389.04,2.023,4.804
389.06,2.114,4.215
389.08,2.191,3.639
389.1,2.259,3.076
389.12,2.315,2.526
389.14,2.359,1.963
389.16,2.394,1.414
389.18,2.416,0.851
389.2,2.428,0.262
389.22,2.427,-0.34
389.24,2.414,-0.982
389.26,2.389,-1.649
389.28,2.348,-2.382
389.3,2.295,-3.168
389.32,2.223,-4.019
389.34,2.135,-4.948
389.36,2.026,-5.943
389.38,1.898,-7.003
389.4,1.747,-8.103
389.42,1.574,-9.242
389.44,1.378,-10.393
389.46,1.158,-11.519
389.48,0.916,-12.579
389.5,0.653,-13.509
389.52,0.372,-14.229
389.54,0.08,-14.674
389.56,-0.218,-14.818
389.58,-0.517,-14.648
389.6,-0.809,-14.163
389.62,-1.087,-13.391
389.64,-1.348,-12.37
389.66,-1.585,-11.126
389.68,-1.795,-9.713
389.7,-1.974,-8.181
389.72,-2.124,-6.571
389.74,-2.238,-4.909
389.76,-2.32,-3.207
389.78,-2.367,-1.479
389.8,-2.38,0.275
389.82,-2.356,2.029
389.84,-2.298,3.796
389.86,-2.205,5.576
389.88,-2.075,7.357
389.9,-1.91,9.124
389.92,-1.711,10.839
389.94,-1.475,12.449
389.96,-1.21,13.888
389.98,-0.917,15.106
390,-0.602,16.035
390.02,-0.27,16.624
390.04,0.068,16.873
390.06,0.408,16.821
390.08,0.745,16.52
390.1,1.071,16.035
390.12,1.387,15.433
390.14,1.69,14.779
390.16,1.978,14.124
390.18,2.254,13.509
390.2,2.518,12.972
390.22,2.771,12.527
390.24,3.018,12.187
390.26,3.258,11.925
390.28,3.493,11.716
390.3,3.726,11.558
390.32,3.955,11.401
390.34,4.183,11.205
390.36,4.405,10.93
390.38,4.621,10.551
390.4,4.829,10.027
390.42,5.025,9.307
390.44,5.204,8.404
390.46,5.363,7.33
390.48,5.499,6.113
390.5,5.609,4.752
390.52,5.691,3.272
390.54,5.741,1.728
390.56,5.76,0.17
390.58,5.748,-1.348
390.6,5.705,-2.814
390.62,5.634,-4.202
390.64,5.535,-5.498
390.66,5.413,-6.663
390.68,5.267,-7.658
390.7,5.104,-8.495
390.72,4.926,-9.163
390.74,4.734,-9.673
390.76,4.536,-10.04
390.78,4.332,-10.289
390.8,4.123,-10.446
390.82,3.913,-10.511
390.84,3.702,-10.537
390.86,3.492,-10.564
390.88,3.28,-10.616
390.9,3.068,-10.721
390.92,2.853,-10.904
390.94,2.633,-11.179
390.96,2.406,-11.519
390.98,2.172,-11.925
391,1.931,-12.396
391.02,1.678,-12.907
391.04,1.414,-13.404
391.06,1.14,-13.836
391.08,0.859,-14.163
391.1,0.572,-14.334
391.12,0.283,-14.281
391.14,-0.003,-13.967
391.16,-0.28,-13.391
391.18,-0.542,-12.566
391.2,-0.785,-11.506
391.22,-1.005,-10.249
391.24,-1.197,-8.836
391.26,-1.36,-7.304
391.28,-1.491,-5.681
391.3,-1.588,-4.006
391.32,-1.651,-2.343
391.34,-1.681,-0.707
391.36,-1.679,0.89
391.38,-1.645,2.435
391.4,-1.58,3.901
391.42,-1.488,5.275
391.44,-1.368,6.545
391.46,-1.224,7.671
391.48,-1.059,8.613
391.5,-0.877,9.346
391.52,-0.682,9.857
391.54,-0.479,10.119
391.56,-0.273,10.132
391.58,-0.071,9.896
391.6,0.126,9.438
391.62,0.309,8.783
391.64,0.479,7.959
391.66,0.63,7.016
391.68,0.76,5.982
391.7,0.87,4.883
391.72,0.957,3.731
391.74,1.019,2.553
391.76,1.059,1.401
391.78,1.074,0.288
391.8,1.07,-0.785
391.82,1.043,-1.82
391.84,0.996,-2.788
391.86,0.93,-3.678
391.88,0.848,-4.49
391.9,0.749,-5.21
391.92,0.638,-5.825
391.94,0.515,-6.309
391.96,0.383,-6.663
391.98,0.247,-6.859
392,0.107,-6.898
392.02,-0.031,-6.781
392.04,-0.167,-6.493
392.06,-0.294,-6.034
392.08,-0.41,-5.419
392.1,-0.512,-4.686
392.12,-0.598,-3.835
392.14,-0.668,-2.893
392.16,-0.715,-1.872
392.18,-0.743,-0.825
392.2,-0.748,0.223
392.22,-0.734,1.257
392.24,-0.697,2.251
392.26,-0.642,3.181
392.28,-0.569,4.019
392.3,-0.481,4.765
392.32,-0.377,5.406
392.34,-0.262,5.917
392.36,-0.138,6.27
392.38,-0.009,6.466
392.4,0.123,6.519
392.42,0.253,6.427
392.44,0.382,6.192
392.46,0.503,5.825
392.48,0.616,5.341
392.5,0.718,4.765
392.52,0.807,4.097
392.54,0.883,3.351
392.56,0.942,2.526
392.58,0.985,1.649
392.6,1.008,0.733
392.62,1.015,-0.196
392.64,1.001,-1.152
392.66,0.969,-2.134
392.68,0.916,-3.115
392.7,0.844,-4.084
392.72,0.752,-5.027
392.74,0.642,-5.93
392.76,0.514,-6.768
392.78,0.371,-7.501
392.8,0.212,-8.09
392.82,0.044,-8.522
392.84,-0.13,-8.77
392.86,-0.309,-8.836
392.88,-0.487,-8.679
392.9,-0.66,-8.299
392.92,-0.822,-7.736
392.94,-0.971,-7.003
392.96,-1.104,-6.1
392.98,-1.217,-5.053
393,-1.307,-3.888
393.02,-1.374,-2.644
393.04,-1.414,-1.348
393.06,-1.428,-0.013
393.08,-1.415,1.335
393.1,-1.374,2.697
393.12,-1.307,4.032
393.14,-1.213,5.328
393.16,-1.093,6.558
393.18,-0.949,7.684
393.2,-0.784,8.666
393.22,-0.6,9.49
393.24,-0.402,10.145
393.26,-0.192,10.616
393.28,0.025,10.878
393.3,0.247,10.93
393.32,0.465,10.799
393.34,0.68,10.511
393.36,0.888,10.105
393.38,1.085,9.595
393.4,1.272,9.019
393.42,1.447,8.391
393.44,1.608,7.723
393.46,1.756,7.042
393.48,1.89,6.375
393.5,2.011,5.733
393.52,2.119,5.105
393.54,2.215,4.477
393.56,2.298,3.848
393.58,2.369,3.233
393.6,2.427,2.618
393.62,2.474,2.003
393.64,2.507,1.361
393.66,2.529,0.694
393.68,2.535,0.013
393.7,2.529,-0.694
393.72,2.509,-1.427
393.74,2.472,-2.212
393.76,2.421,-3.05
393.78,2.351,-3.953
393.8,2.264,-4.922
393.82,2.155,-5.943
393.84,2.026,-7.016
393.86,1.876,-8.129
393.88,1.701,-9.281
393.9,1.505,-10.433
393.92,1.283,-11.558
393.94,1.041,-12.632
393.96,0.778,-13.574
393.98,0.495,-14.32
394,0.201,-14.805
394.02,-0.101,-14.988
394.04,-0.404,-14.844
394.06,-0.699,-14.36
394.08,-0.982,-13.574
394.1,-1.246,-12.527
394.12,-1.486,-11.244
394.14,-1.698,-9.778
394.16,-1.879,-8.194
394.18,-2.026,-6.519
394.2,-2.141,-4.778
394.22,-2.218,-2.998
394.24,-2.26,-1.191
394.26,-2.267,0.628
394.28,-2.235,2.461
394.3,-2.168,4.294
394.32,-2.064,6.113
394.34,-1.923,7.919
394.36,-1.747,9.673
394.38,-1.535,11.336
394.4,-1.291,12.854
394.42,-1.018,14.15
394.44,-0.721,15.184
394.46,-0.407,15.917
394.48,-0.08,16.336
394.5,0.251,16.428
394.52,0.581,16.205
394.54,0.903,15.76
394.56,1.213,15.171
394.58,1.511,14.504
394.6,1.794,13.81
394.62,2.062,13.142
394.64,2.318,12.527
394.66,2.564,11.977
394.68,2.796,11.493
394.7,3.022,11.087
394.72,3.239,10.747
394.74,3.451,10.446
394.76,3.657,10.197
394.78,3.858,9.948
394.8,4.056,9.673
394.82,4.246,9.346
394.84,4.43,8.94
394.86,4.606,8.443
394.88,4.769,7.828
394.9,4.92,7.082
394.92,5.055,6.205
394.94,5.169,5.21
394.96,5.264,4.123
394.98,5.336,2.958
395,5.383,1.741
395.02,5.405,0.524
395.04,5.404,-0.654
395.06,5.378,-1.78
395.08,5.331,-2.827
395.1,5.264,-3.796
395.12,5.179,-4.673
395.14,5.075,-5.445
395.16,4.959,-6.087
395.18,4.83,-6.597
395.2,4.694,-6.99
395.22,4.549,-7.252
395.24,4.401,-7.409
395.26,4.252,-7.474
395.28,4.101,-7.474
395.3,3.952,-7.409
395.32,3.804,-7.304
395.34,3.66,-7.199
395.36,3.517,-7.108
395.38,3.376,-7.029
395.4,3.236,-6.964
395.42,3.098,-6.925
395.44,2.959,-6.938
395.46,2.821,-7.016
395.48,2.68,-7.16
395.5,2.535,-7.37
395.52,2.386,-7.631
395.54,2.231,-7.946
395.56,2.069,-8.312
395.58,1.899,-8.731
395.6,1.72,-9.202
395.62,1.532,-9.687
395.64,1.332,-10.171
395.66,1.125,-10.642
395.68,0.906,-11.061
395.7,0.68,-11.388
395.72,0.449,-11.572
395.74,0.215,-11.598
395.76,-0.017,-11.441
395.78,-0.245,-11.087
395.8,-0.463,-10.551
395.82,-0.669,-9.844
395.84,-0.859,-8.993
395.86,-1.03,-8.024
395.88,-1.181,-6.951
395.9,-1.31,-5.799
395.92,-1.414,-4.608
395.94,-1.494,-3.403
395.96,-1.55,-2.212
395.98,-1.582,-1.034
396,-1.591,0.105
396.02,-1.577,1.204
396.04,-1.543,2.251
396.06,-1.486,3.246
396.08,-1.412,4.176
396.1,-1.318,5.04
396.12,-1.21,5.825
396.14,-1.084,6.506
396.16,-0.947,7.095
396.18,-0.8,7.566
396.2,-0.642,7.919
396.22,-0.481,8.116
396.24,-0.316,8.168
396.26,-0.152,8.103
396.28,0.009,7.906
396.3,0.167,7.592
396.32,0.314,7.173
396.34,0.454,6.676
396.36,0.583,6.113
396.38,0.699,5.498
396.4,0.803,4.869
396.42,0.894,4.228
396.44,0.972,3.574
396.46,1.037,2.906
396.48,1.089,2.251
396.5,1.126,1.636
396.52,1.153,1.047
396.54,1.169,0.471
396.56,1.172,-0.105
396.58,1.164,-0.641
396.6,1.145,-1.139
396.62,1.118,-1.623
396.64,1.081,-2.094
396.66,1.034,-2.539
396.68,0.979,-2.945
396.7,0.916,-3.338
396.72,0.845,-3.731
396.74,0.767,-4.097
396.76,0.68,-4.411
396.78,0.589,-4.66
396.8,0.493,-4.869
396.82,0.394,-5.04
396.84,0.291,-5.144
396.86,0.187,-5.184
396.88,0.083,-5.157
396.9,-0.02,-5.079
396.92,-0.121,-4.922
396.94,-0.218,-4.699
396.96,-0.309,-4.424
396.98,-0.396,-4.097
397,-0.474,-3.718
397.02,-0.545,-3.299
397.04,-0.606,-2.867
397.06,-0.66,-2.435
397.08,-0.704,-2.003
397.1,-0.74,-1.558
397.12,-0.767,-1.1
397.14,-0.784,-0.641
397.16,-0.792,-0.209
397.18,-0.792,0.196
397.2,-0.784,0.589
397.22,-0.768,0.969
397.24,-0.745,1.335
397.26,-0.715,1.702
